DateTime,temperature,wind_speed,air_pressure,humidity,wind_direction,rainfall,PM2.5,PM10,PM0.1,PM0.1-0.5,PM0.5-1.0,PM1.0-2.5,PM2.5-10,PM>10,PM1,PM2.5_NanoSampler,Day,Year,Month
2017-03-28,26.5,0.0,1010.56125,89.5,0.0,9.0,9.0,35.0,0.9325050834546547,2.3474724940566336,5.619285674794041,10.402137753942366,5.496653366752011,1.785534177401797,8.899263252305328,19.301401006247694,28,2017,March
2017-03-29,25.6375,1.75,1010.73625,93.0,46.25,71.2,9.0,28.0,0.8728629525196053,2.3413971360647237,5.35346934262176,9.553871718791275,5.446175276288012,1.689181917030625,8.56772943120609,18.121601149997364,29,2017,March
2017-03-30,26.95,0.75,1011.0237500000001,88.625,22.5,0.0,12.0,36.0,0.8132208215845559,2.335321778072814,5.08765301044948,8.705605683640183,5.395697185824014,1.592829656659453,8.23619561010685,16.941801293747034,30,2017,March
2017-03-31,27.3875,0.875,1010.5325,84.25,82.5,2.2,10.0,33.0,0.7535786906495064,2.3292464200809047,4.8218366782772,7.857339648489092,5.345219095360015,1.4964773962882814,7.90466178900761,15.762001437496702,31,2017,March
2017-04-01,26.0625,1.125,1010.0875,88.75,71.25,14.8,10.0,32.0,0.6939365597144571,2.323171062088995,4.55602034610492,7.009073613338003,5.294741004896017,1.4001251359171094,7.573127967908372,14.582201581246375,1,2017,April
2017-04-02,26.925,0.875,1010.07625,86.5,3.75,6.2,11.0,33.0,0.6342944287794078,2.3170957040970857,4.290204013932639,6.160807578186912,5.244262914432018,1.3037728755459375,7.241594146809133,13.402401724996043,2,2017,April
2017-04-03,25.5625,2.0,1010.81125,93.875,27.5,10.4,5.0,26.0,0.5746522978443585,2.3110203461051757,4.024387681760359,5.312541543035821,5.19378482396802,1.2074206151747657,6.910060325709894,12.222601868745716,3,2017,April
2017-04-04,24.6375,0.375,1009.6225,95.375,43.75,20.4,9.0,26.0,0.5150101669093091,2.3049449881132666,3.7585713495880797,4.4642755078847305,5.143306733504021,1.1110683548035938,6.578526504610655,11.042802012495384,4,2017,April
2017-04-05,25.3875,0.0,1008.1725,92.875,0.0,9.8,11.0,34.0,0.4553680359742598,2.2988696301213567,3.4927550174157997,3.61600947273364,5.092828643040023,1.0147160944324218,6.246992683511416,9.863002156245056,5,2017,April
2017-04-06,26.7875,0.5,1007.05,88.5,7.5,4.9,12.0,36.0,0.39572590503921035,2.2927942721294468,3.2269386852435193,2.767743437582549,5.042350552576025,0.91836383406125,5.915458862412176,8.683202299994726,6,2017,April
2017-04-07,26.1375,0.375,1007.3475,89.625,2.5,15.6,8.0,27.0,0.336083774104161,2.2867189141375377,2.9611223530712394,1.9194774024314585,4.991872462112026,0.8220115736900782,5.583925041312938,7.503402443744396,7,2017,April
2017-04-08,27.1125,0.0,1007.50625,85.625,0.0,4.2,17.0,33.0,0.2764416431691117,2.280643556145628,2.6953060208989594,1.0712113672803678,4.941394371648028,0.7256593133189063,5.252391220213699,6.323602587494067,8,2017,April
2017-04-09,28.25,1.5,1007.27875,85.875,20.0,3.2,15.66666666666667,35.00000000000001,0.2764416431691117,2.280643556145628,2.6953060208989594,1.0712113672803678,4.941394371648028,0.7256593133189063,5.252391220213699,6.323602587494067,9,2017,April
2017-04-10,27.1625,1.25,1007.1062499999999,86.75,78.75,4.2,14.333333333333336,37.00000000000001,0.2764416431691117,2.280643556145628,2.6953060208989594,1.0712113672803678,4.941394371648028,0.7256593133189063,5.252391220213699,6.323602587494067,10,2017,April
2017-04-11,26.8125,1.125,1006.8025,87.625,10.0,11.0,13.0,39.0,0.2764416431691117,2.280643556145628,2.6953060208989594,1.0712113672803678,4.941394371648028,0.7256593133189063,5.252391220213699,6.323602587494067,11,2017,April
2017-04-12,28.025,0.875,1007.1700000000001,86.625,28.75,0.0,18.0,43.0,0.2764416431691117,2.280643556145628,2.6953060208989594,1.0712113672803678,4.941394371648028,0.7256593133189063,5.252391220213699,6.323602587494067,12,2017,April
2017-04-13,28.5375,1.0,1008.6275,82.5,25.0,0.0,19.0,42.0,0.2764416431691117,2.280643556145628,2.6953060208989594,1.0712113672803678,4.941394371648028,0.7256593133189063,5.252391220213699,6.323602587494067,13,2017,April
2017-04-14,28.95,2.25,1008.89,80.25,51.25,0.0,11.0,31.0,0.2764416431691117,2.280643556145628,2.6953060208989594,1.0712113672803678,4.941394371648028,0.7256593133189063,5.252391220213699,6.323602587494067,14,2017,April
2017-04-15,28.825,2.125,1008.33,78.875,72.5,0.0,9.0,29.0,0.3166389736875336,2.3211958233268395,2.81222809255096,1.136997637419906,4.982899821121233,0.7946618057463817,5.450062889565333,6.587060526985239,15,2017,April
2017-04-16,29.1625,1.125,1007.8987500000001,80.5,32.5,0.0,12.0,33.0,0.3568363042059554,2.3617480905080512,2.9291501642029605,1.202783907559444,5.024405270594437,0.8636642981738569,5.647734558916968,6.850518466476411,16,2017,April
2017-04-17,29.45,0.875,1008.49,78.25,10.0,0.0,14.0,38.0,0.39703363472437725,2.4023003576892625,3.046072235854961,1.268570177698982,5.065910720067642,0.9326667906013321,5.845406228268601,7.113976405967582,17,2017,April
2017-04-18,28.2625,2.25,1008.73375,84.625,91.25,3.6,20.0,48.0,0.4372309652427991,2.442852624870474,3.1629943075069615,1.3343564478385201,5.107416169540846,1.0016692830288074,6.043077897620234,7.377434345458754,18,2017,April
2017-04-19,27.7125,1.25,1008.81875,86.375,45.0,0.6,18.0,42.0,0.4774282957612209,2.483404892051685,3.279916379158962,1.4001427179780581,5.14892161901405,1.0706717754562827,6.240749566971868,7.640892284949926,19,2017,April
2017-04-20,29.5,1.5,1008.78125,77.25,2.5,0.0,16.0,40.0,0.5176256262796427,2.5239571592328964,3.396838450810962,1.4659289881175959,5.190427068487255,1.1396742678837577,6.438421236323501,7.904350224441097,20,2017,April
2017-04-21,28.25,2.25,1008.8575,82.0,106.25,1.2,16.0,37.0,0.5578229567980646,2.5645094264141077,3.5137605224629627,1.531715258257134,5.231932517960459,1.2086767603112332,6.636092905675135,8.16780816393227,21,2017,April
2017-04-22,25.975,0.75,1009.00125,91.875,16.25,20.6,18.0,42.0,0.5980202873164865,2.6050616935953195,3.6306825941149636,1.597501528396672,5.273437967433663,1.2776792527387084,6.83376457502677,8.431266103423441,22,2017,April
2017-04-23,27.3875,0.75,1008.625,86.375,35.0,2.8,20.0,50.0,0.6382176178349083,2.6456139607765303,3.7476046657669633,1.66328779853621,5.314943416906868,1.3466817451661834,7.031436244378402,8.694724042914611,23,2017,April
2017-04-24,27.15,0.75,1009.0325,87.125,20.0,3.4,15.0,48.0,0.6784149483533302,2.686166227957742,3.864526737418964,1.729074068675748,5.356448866380072,1.415684237593659,7.2291079137300365,8.958181982405785,24,2017,April
2017-04-25,26.7625,0.0,1008.8512499999999,87.0,0.0,9.8,26.0,55.0,0.7186122788717519,2.726718495138954,3.981448809070965,1.7948603388152862,5.397954315853276,1.4846867300211342,7.426779583081671,9.221639921896957,25,2017,April
2017-04-26,27.8,0.5,1008.51625,82.375,7.5,0.0,19.0,43.0,0.7588096093901737,2.7672707623201647,4.098370880722965,1.860646608954824,5.439459765326481,1.5536892224486092,7.624451252433303,9.485097861388127,26,2017,April
2017-04-27,27.825,1.25,1008.66875,83.75,57.5,0.0,17.0,43.0,0.7990069399085956,2.8078230295013764,4.215292952374966,1.9264328790943621,5.480965214799685,1.6226917148760847,7.822122921784938,9.7485558008793,27,2017,April
2017-04-28,27.6,0.75,1008.84,83.25,53.75,2.4,18.0,49.0,0.8392042704270174,2.8483752966825877,4.332215024026966,1.9922191492339,5.522470664272889,1.69169420730356,8.01979459113657,10.012013740370472,28,2017,April
2017-04-29,28.7375,0.5,1008.92,78.0,3.75,0.0,17.0,44.0,0.8794016009454392,2.8889275638637986,4.449137095678966,2.058005419373438,5.563976113746094,1.7606966997310352,8.217466260488205,10.275471679861642,29,2017,April
2017-04-30,29.5375,2.25,1008.34625,75.5,112.5,0.0,15.0,38.0,0.9195989314638613,2.9294798310450103,4.566059167330967,2.1237916895129763,5.605481563219298,1.8296991921585104,8.415137929839839,10.538929619352816,30,2017,April
2017-05-01,29.3125,2.125,1008.84375,79.125,122.5,0.0,18.0,42.0,0.9597962619822831,2.9700320982262216,4.6829812389829675,2.1895779596525142,5.646987012692502,1.8987016845859856,8.612809599191472,10.802387558843987,1,2017,May
2017-05-02,29.1,0.5,1009.16875,78.125,11.25,0.0,18.0,45.0,0.9999935925007049,3.010584365407433,4.799903310634967,2.255364229792052,5.688492462165707,1.9677041770134607,8.810481268543105,11.065845498335158,2,2017,May
2017-05-03,29.2125,0.875,1008.705,79.0,66.25,0.0,19.0,43.0,1.0401909230191266,3.0511366325886446,4.9168253822869685,2.32115049993159,5.729997911638912,2.036706669440936,9.00815293789474,11.329303437826331,3,2017,May
2017-05-04,29.45,1.125,1008.43125,79.75,76.25,0.0,20.0,44.0,1.0803882535375486,3.091688899769856,5.033747453938968,2.386936770071128,5.771503361112115,2.1057091618684116,9.205824607246374,11.592761377317503,4,2017,May
2017-05-05,28.75,1.0,1009.535,80.125,17.5,0.0,12.0,37.0,1.1205855840559702,3.132241166951067,5.15066952559097,2.4527230402106657,5.81300881058532,2.1747116542958866,9.403496276598007,11.856219316808673,5,2017,May
2017-05-06,28.325,0.875,1010.4925,81.875,3.75,0.0,13.0,39.0,1.1607829145743922,3.1727934341322785,5.26759159724297,2.5185093103502045,5.854514260058525,2.243714146723362,9.601167945949642,12.119677256299845,6,2017,May
2017-05-07,27.5625,1.0,1009.905,85.75,37.5,0.2,19.0,44.0,1.200980245092814,3.21334570131349,5.384513668894971,2.5842955804897425,5.896019709531729,2.312716639150837,9.798839615301276,12.383135195791018,7,2017,May
2017-05-08,28.8125,1.375,1008.0725,80.5,50.0,0.0,13.0,37.0,1.2411775756112358,3.253897968494701,5.50143574054697,2.65008185062928,5.937525159004933,2.381719131578312,9.996511284652907,12.646593135282188,8,2017,May
2017-05-09,26.7625,0.5,1007.46875,88.5,42.5,9.6,16.0,39.0,1.2411775756112358,3.253897968494701,5.50143574054697,2.65008185062928,5.937525159004933,2.381719131578312,9.996511284652907,12.646593135282188,9,2017,May
2017-05-10,26.35,0.375,1007.99125,90.125,20.0,36.4,23.0,49.0,1.2411775756112358,3.253897968494701,5.50143574054697,2.65008185062928,5.937525159004933,2.381719131578312,9.996511284652907,12.646593135282188,10,2017,May
2017-05-11,27.325,1.125,1007.71,85.875,101.25,4.6,18.0,39.0,1.2411775756112358,3.253897968494701,5.50143574054697,2.65008185062928,5.937525159004933,2.381719131578312,9.996511284652907,12.646593135282188,11,2017,May
2017-05-12,28.1625,0.5,1007.32625,81.75,11.25,0.0,14.0,36.0,1.2411775756112358,3.253897968494701,5.50143574054697,2.65008185062928,5.937525159004933,2.381719131578312,9.996511284652907,12.646593135282188,12,2017,May
2017-05-13,28.474999999999998,0.875,1006.90625,83.625,21.25,0.0,15.0,40.0,1.2411775756112358,3.253897968494701,5.50143574054697,2.65008185062928,5.937525159004933,2.381719131578312,9.996511284652907,12.646593135282188,13,2017,May
2017-05-14,28.2875,0.0,1006.56375,83.625,0.0,8.4,14.0,34.0,1.2411775756112358,3.253897968494701,5.50143574054697,2.65008185062928,5.937525159004933,2.381719131578312,9.996511284652907,12.646593135282188,14,2017,May
2017-05-15,27.475,0.75,1006.1175,87.25,36.25,1.2,22.0,50.0,1.2487466940833387,3.281435538269783,5.521407337691119,2.673861713169463,6.064254245586207,2.4078603972956714,10.051589570044241,12.725451283213705,15,2017,May
2017-05-16,29.3,1.5,1005.7925,81.125,77.5,0.0,17.0,41.0,1.256315812555441,3.3089731080448637,5.541378934835267,2.6976415757096452,6.190983332167481,2.434001663013031,10.106667855435573,12.804309431145217,16,2017,May
2017-05-17,29.8375,2.125,1005.57125,78.25,56.25,0.0,25.0,51.0,1.2638849310275437,3.336510677819945,5.561350531979414,2.721421438249828,6.317712418748755,2.4601429287303898,10.161746140826903,12.883167579076732,17,2017,May
2017-05-18,28.7875,0.375,1006.94625,82.625,26.25,0.0,27.0,50.0,1.2714540494996465,3.3640482475950266,5.5813221291235635,2.7452013007900105,6.44444150533003,2.4862841944477494,10.216824426218237,12.962025727008248,18,2017,May
2017-05-19,29.6,2.625,1007.05125,74.625,111.25,0.0,14.0,37.0,1.279023167971749,3.3915858173701077,5.601293726267711,2.768981163330193,6.571170591911303,2.5124254601651086,10.271902711609567,13.040883874939762,19,2017,May
2017-05-20,30.0875,1.625,1006.00125,77.25,70.0,0.0,18.0,43.0,1.2865922864438515,3.4191233871451887,5.621265323411858,2.7927610258703752,6.697899678492576,2.538566725882468,10.3269809970009,13.119742022871275,20,2017,May
2017-05-21,29.075,2.0,1005.53625,79.875,53.75,0.4,15.0,40.0,1.2941614049159542,3.4466609569202706,5.641236920556007,2.8165408884105583,6.824628765073851,2.564707991599827,10.382059282392232,13.198600170802791,21,2017,May
2017-05-22,26.8625,1.25,1006.17875,88.625,41.25,81.2,14.0,34.0,1.301730523388057,3.4741985266953517,5.661208517700155,2.840320750950741,6.951357851655125,2.5908492573171866,10.437137567783564,13.277458318734306,22,2017,May
2017-05-23,27.0375,0.625,1006.9375,88.75,36.25,17.6,9.0,31.0,1.3092996418601595,3.501736096470433,5.681180114844303,2.8641006134909235,7.0780869382364,2.616990523034546,10.492215853174898,13.35631646666582,23,2017,May
2017-05-24,29.599999999999998,2.375,1006.34875,75.5,113.75,0.0,13.0,39.0,1.316868760332262,3.529273666245514,5.701151711988452,2.887880476031106,7.204816024817673,2.643131788751905,10.547294138566228,13.435174614597333,24,2017,May
2017-05-25,29.4375,1.625,1006.02125,79.25,96.25,5.8,12.0,34.0,1.3244378788043647,3.556811236020595,5.721123309132599,2.9116603385712883,7.331545111398947,2.669273054469264,10.602372423957558,13.514032762528847,25,2017,May
2017-05-26,27.7375,0.625,1006.6825,86.0,23.75,3.4,20.0,45.0,1.3320069972764674,3.5843488057956767,5.741094906276747,2.9354402011114713,7.458274197980222,2.6954143201866234,10.657450709348893,13.592890910460364,26,2017,May
2017-05-27,27.9625,0.5,1006.45625,86.125,30.0,0.0,18.0,44.0,1.3395761157485702,3.6118863755707578,5.761066503420896,2.959220063651654,7.5850032845614965,2.7215555859039826,10.712528994740225,13.671749058391878,27,2017,May
2017-05-28,27.9,0.5,1005.96375,85.0,22.5,0.2,18.0,42.0,1.3471452342206724,3.639423945345839,5.781038100565043,2.9829999261918356,7.711732371142769,2.747696851621342,10.767607280131553,13.75060720632339,28,2017,May
2017-05-29,28.0625,1.5,1006.02,84.5,42.5,6.4,19.0,45.0,1.3547143526927754,3.6669615151209203,5.8010096977091905,3.0067797887320182,7.838461457724043,2.773838117338701,10.822685565522887,13.829465354254907,29,2017,May
2017-05-30,28.1125,1.75,1007.43375,85.125,80.0,0.0,21.0,49.0,1.362283471164878,3.6944990848960018,5.82098129485334,3.0305596512722017,7.965190544305317,2.79997938305606,10.87776385091422,13.908323502186423,30,2017,May
2017-05-31,28.525,2.625,1007.7275,78.875,131.25,0.0,16.0,41.0,1.3698525896369804,3.722036654671083,5.840952891997487,3.054339513812384,8.091919630886592,2.8261206487734194,10.932842136305553,13.987181650117936,31,2017,May
2017-06-01,28.3375,0.5,1007.39625,83.375,23.75,0.0,22.0,52.0,1.3774217081090832,3.7495742244461643,5.8609244891416346,3.0781193763525665,8.218648717467866,2.8522619144907786,10.987920421696884,14.06603979804945,1,2017,June
2017-06-02,27.6875,0.0,1008.33,88.0,0.0,1.2,18.0,43.0,1.3849908265811859,3.7771117942212453,5.880896086285783,3.1018992388927487,8.34537780404914,2.8784031802081373,11.042998707088215,14.144897945980963,2,2017,June
2017-06-03,29.025000000000002,1.5,1008.32375,82.0,71.25,0.8,21.0,49.0,1.3925599450532884,3.804649363996327,5.900867683429931,3.1256791014329313,8.472106890630414,2.904544445925497,11.098076992479546,14.223756093912478,3,2017,June
2017-06-04,28.2875,0.5,1007.7725,84.25,23.75,0.2,18.0,44.0,1.400129063525391,3.832186933771408,5.9208392805740795,3.149458963973114,8.598835977211687,2.9306857116428566,11.15315527787088,14.302614241843994,4,2017,June
2017-06-05,27.925,0.875,1007.39875,86.125,41.25,14.4,22.0,46.0,1.4076981819974934,3.859724503546489,5.940810877718227,3.1732388265132965,8.72556506379296,2.9568269773602154,11.20823356326221,14.381472389775507,5,2017,June
2017-06-06,28.1875,1.125,1007.83875,75.5,63.75,0.0,12.0,37.0,1.4152673004695961,3.8872620733215704,5.960782474862375,3.197018689053479,8.852294150374236,2.982968243077575,11.263311848653542,14.460330537707023,6,2017,June
2017-06-07,29.5375,1.875,1007.79125,76.0,61.25,0.0,13.0,41.0,1.4228364189416989,3.914799643096652,5.9807540720065235,3.2207985515936617,8.97902323695551,3.0091095087949338,11.318390134044876,14.539188685638537,7,2017,June
2017-06-08,29.4875,1.75,1007.05125,73.375,77.5,0.0,16.0,42.0,1.4304055374138014,3.942337212871733,6.000725669150671,3.244578414133844,9.105752323536782,3.035250774512293,11.373468419436206,14.61804683357005,8,2017,June
2017-06-09,29.5625,1.125,1006.55375,72.875,62.5,0.0,24.0,53.0,1.4304055374138014,3.942337212871733,6.000725669150671,3.244578414133844,9.105752323536782,3.035250774512293,11.373468419436206,14.61804683357005,9,2017,June
2017-06-10,29.5875,1.25,1007.855,75.875,55.0,0.0,33.0,54.5,1.4304055374138014,3.942337212871733,6.000725669150671,3.244578414133844,9.105752323536782,3.035250774512293,11.373468419436206,14.61804683357005,10,2017,June
2017-06-11,28.7375,1.5,1008.52875,81.0,77.5,0.6,26.0,56.0,1.4304055374138014,3.942337212871733,6.000725669150671,3.244578414133844,9.105752323536782,3.035250774512293,11.373468419436206,14.61804683357005,11,2017,June
2017-06-12,28.425,0.5,1008.04625,81.5,2.5,0.0,20.0,52.0,1.4304055374138014,3.942337212871733,6.000725669150671,3.244578414133844,9.105752323536782,3.035250774512293,11.373468419436206,14.61804683357005,12,2017,June
2017-06-13,27.662499999999998,0.5,1008.3475,83.75,11.25,0.2,18.0,50.0,1.4304055374138014,3.942337212871733,6.000725669150671,3.244578414133844,9.105752323536782,3.035250774512293,11.373468419436206,14.61804683357005,13,2017,June
2017-06-14,28.275,0.0,1009.0925,80.875,0.0,0.0,30.0,59.0,1.4304055374138014,3.942337212871733,6.000725669150671,3.244578414133844,9.105752323536782,3.035250774512293,11.373468419436206,14.61804683357005,14,2017,June
2017-06-15,27.1,1.25,1009.29,85.125,111.25,0.0,17.0,38.0,1.4955588547809773,3.9384705813118086,6.00911349684247,3.273604052020766,9.071327727060863,3.058995448107726,11.443142932935258,14.716746984956023,15,2017,June
2017-06-16,27.3125,1.375,1008.48625,81.875,10.0,0.0,17.0,41.0,1.5607121721481532,3.934603949751884,6.01750132453427,3.302629689907688,9.036903130584944,3.0827401217031594,11.512817446434308,14.815447136341998,16,2017,June
2017-06-17,27.8,0.75,1007.21,81.5,42.5,11.6,20.0,49.0,1.6258654895153288,3.9307373181919587,6.025889152226069,3.3316553277946097,9.002478534109024,3.1064847952985923,11.582491959933357,14.914147287727967,17,2017,June
2017-06-18,28.3625,1.375,1007.47375,76.75,52.5,0.0,13.0,36.0,1.691018806882505,3.926870686632034,6.03427697991787,3.3606809656815324,8.968053937633105,3.1302294688940258,11.652166473432409,15.01284743911394,18,2017,June
2017-06-19,28.3875,0.0,1007.27125,80.25,0.0,0.0,19.0,51.0,1.7561721242496806,3.9230040550721097,6.042664807609669,3.389706603568454,8.933629341157186,3.1539741424894587,11.72184098693146,15.111547590499914,19,2017,June
2017-06-20,27.9875,0.0,1007.90125,83.125,0.0,6.0,24.0,55.0,1.8213254416168565,3.919137423512185,6.051052635301468,3.418732241455376,8.899204744681265,3.1777188160848917,11.79151550043051,15.210247741885887,20,2017,June
2017-06-21,28.7625,1.0,1007.77,78.625,58.75,0.4,20.0,49.0,1.8864787589840324,3.9152707919522607,6.059440462993267,3.4477578793422983,8.864780148205346,3.201463489680325,11.86119001392956,15.30894789327186,21,2017,June
2017-06-22,27.45,1.5,1007.925,85.625,66.25,3.8,20.0,54.0,1.9516320763512083,3.9114041603923355,6.067828290685067,3.4767835172292205,8.830355551729426,3.2252081632757585,11.93086452742861,15.407648044657833,22,2017,June
2017-06-23,26.9625,0.375,1007.91875,83.625,16.25,0.0,15.0,42.0,2.0167853937183837,3.9075375288324103,6.076216118376866,3.5058091551161423,8.795930955253507,3.248952836871191,12.000539040927661,15.506348196043803,23,2017,June
2017-06-24,26.55,0.375,1006.96375,83.0,21.25,1.6,10.0,32.0,2.08193871108556,3.9036708972724865,6.0846039460686665,3.5348347930030646,8.761506358777588,3.2726975104666245,12.070213554426712,15.60504834742978,24,2017,June
2017-06-25,26.4,1.125,1007.61,84.75,63.75,0.2,15.0,38.0,2.147092028452736,3.899804265712562,6.092991773760465,3.563860430889987,8.727081762301667,3.296442184062058,12.139888067925764,15.703748498815752,25,2017,June
2017-06-26,26.7625,0.0,1007.7637500000001,85.75,0.0,7.0,11.0,36.0,2.2122453458199116,3.895937634152637,6.1013796014522645,3.5928860687769086,8.692657165825747,3.3201868576574904,12.209562581424812,15.802448650201722,26,2017,June
2017-06-27,28.7,2.625,1007.73875,75.625,118.75,1.2,13.0,41.0,2.2773986631870873,3.8920710025927123,6.109767429144064,3.6219117066638304,8.658232569349828,3.343931531252924,12.279237094923865,15.901148801587699,27,2017,June
2017-06-28,27.8375,1.375,1008.315,76.0,57.5,0.0,9.0,30.0,2.3425519805542634,3.8882043710327876,6.118155256835864,3.6509373445507523,8.623807972873909,3.367676204848357,12.348911608422915,15.999848952973668,28,2017,June
2017-06-29,28.1,1.125,1007.62875,78.25,53.75,3.2,16.0,38.0,2.4077052979214386,3.884337739472863,6.126543084527663,3.679962982437674,8.589383376397988,3.39142087844379,12.418586121921965,16.09854910435964,29,2017,June
2017-06-30,28.8625,2.5,1006.99375,74.625,126.25,0.0,12.0,37.0,2.472858615288615,3.880471107912938,6.134930912219462,3.7089886203245968,8.55495877992207,3.4151655520392232,12.488260635421016,16.197249255745614,30,2017,June
2017-07-01,28.7,1.25,1007.50375,76.0,76.25,0.0,14.0,36.0,2.538011932655791,3.8766044763530134,6.143318739911262,3.7380142582115186,8.520534183446149,3.4389102256346558,12.557935148920066,16.295949407131587,1,2017,July
2017-07-02,28.8125,0.75,1007.82375,77.0,33.75,0.4,10.0,32.0,2.6031652500229665,3.8727378447930887,6.151706567603061,3.767039896098441,8.48610958697023,3.462654899230089,12.627609662419117,16.39464955851756,2,2017,July
2017-07-03,28.3625,0.375,1008.0575,77.875,25.0,0.2,15.0,39.0,2.6683185673901426,3.868871213233164,6.160094395294862,3.796065533985363,8.45168499049431,3.4863995728255226,12.697284175918169,16.493349709903534,3,2017,July
2017-07-04,29.275,1.5,1008.0525,72.125,58.75,0.0,14.0,38.0,2.7334718847573183,3.8650045816732397,6.168482222986661,3.825091171872285,8.41726039401839,3.510144246420956,12.76695868941722,16.592049861289507,4,2017,July
2017-07-05,28.55,1.5,1008.6275,78.375,65.0,0.0,23.0,54.0,2.798625202124494,3.8611379501133145,6.17687005067846,3.8541168097592067,8.38283579754247,3.5338889200163885,12.83663320291627,16.69075001267548,5,2017,July
2017-07-06,29.25,2.5,1008.24875,73.0,112.5,0.0,18.0,43.0,2.86377851949167,3.8572713185533902,6.185257878370259,3.883142447646129,8.348411201066552,3.557633593611822,12.90630771641532,16.789450164061453,6,2017,July
2017-07-07,28.6125,1.0,1008.77875,76.125,41.25,0.0,17.0,42.0,2.9289318368588457,3.853404686993466,6.193645706062059,3.912168085533051,8.313986604590632,3.581378267207255,12.975982229914372,16.888150315447426,7,2017,July
2017-07-08,28.525000000000002,1.625,1009.06125,75.25,71.25,0.0,21.0,48.0,2.9940851542260214,3.8495380554335408,6.202033533753858,3.941193723419973,8.279562008114711,3.605122940802688,13.04565674341342,16.986850466833396,8,2017,July
2017-07-09,28.625,1.75,1008.99375,73.125,52.5,1.4,15.0,43.0,2.9940851542260214,3.8495380554335408,6.202033533753858,3.941193723419973,8.279562008114711,3.605122940802688,13.04565674341342,16.986850466833396,9,2017,July
2017-07-10,28.5625,2.125,1009.165,74.5,100.0,0.0,12.0,37.0,2.9940851542260214,3.8495380554335408,6.202033533753858,3.941193723419973,8.279562008114711,3.605122940802688,13.04565674341342,16.986850466833396,10,2017,July
2017-07-11,28.025,0.875,1008.31125,79.25,33.75,0.0,16.0,45.0,2.9940851542260214,3.8495380554335408,6.202033533753858,3.941193723419973,8.279562008114711,3.605122940802688,13.04565674341342,16.986850466833396,11,2017,July
2017-07-12,27.2875,2.625,1008.49,81.875,62.5,0.0,21.0,51.0,2.9940851542260214,3.8495380554335408,6.202033533753858,3.941193723419973,8.279562008114711,3.605122940802688,13.04565674341342,16.986850466833396,12,2017,July
2017-07-13,27.575,0.75,1008.08875,80.25,28.75,17.0,19.0,45.0,2.9940851542260214,3.8495380554335408,6.202033533753858,3.941193723419973,8.279562008114711,3.605122940802688,13.04565674341342,16.986850466833396,13,2017,July
2017-07-14,28.0875,2.0,1008.7825,75.875,95.0,1.2,15.0,43.0,2.9940851542260214,3.8495380554335408,6.202033533753858,3.941193723419973,8.279562008114711,3.605122940802688,13.04565674341342,16.986850466833396,14,2017,July
2017-07-15,28.225,3.25,1008.2212499999999,73.125,125.0,0.8,13.0,48.0,1.9359435014248767,6.091768884483395,10.918721348036325,6.685458224920592,17.500929252880894,6.943584025110547,18.946433733944595,25.631891958865182,15,2017,July
2017-07-16,28.7625,1.25,1006.64375,73.875,46.25,0.0,21.0,56.0,1.9359435014248767,6.091768884483395,10.918721348036325,6.685458224920592,17.500929252880894,6.943584025110547,18.946433733944595,25.631891958865182,16,2017,July
2017-07-17,28.85,2.125,1006.57875,74.125,85.0,0.0,28.0,65.0,1.9359435014248767,6.091768884483395,10.918721348036325,6.685458224920592,17.500929252880894,6.943584025110547,18.946433733944595,25.631891958865182,17,2017,July
2017-07-18,29.2375,1.25,1008.42625,72.5,63.75,0.0,29.0,65.0,1.9359435014248767,6.091768884483395,10.918721348036325,6.685458224920592,17.500929252880894,6.943584025110547,18.946433733944595,25.631891958865182,18,2017,July
2017-07-19,28.0,0.0,1008.4200000000001,78.625,0.0,0.2,36.0,73.0,1.9359435014248767,6.091768884483395,10.918721348036325,6.685458224920592,17.500929252880894,6.943584025110547,18.946433733944595,25.631891958865182,19,2017,July
2017-07-20,28.6625,2.625,1007.56875,74.25,112.5,0.0,28.0,72.0,1.9359435014248767,6.091768884483395,10.918721348036325,6.685458224920592,17.500929252880894,6.943584025110547,18.946433733944595,25.631891958865182,20,2017,July
2017-07-21,28.4125,1.125,1008.07375,76.25,88.75,0.0,19.0,64.0,1.9359435014248767,6.091768884483395,10.918721348036325,6.685458224920592,17.500929252880894,6.943584025110547,18.946433733944595,25.631891958865182,21,2017,July
2017-07-22,28.900000000000002,1.375,1008.74875,74.125,52.5,0.0,29.0,70.0,1.9466557668066589,5.868717457475334,10.557308595171493,6.520285946704453,16.972869089587697,6.758302415777361,18.372681819453486,24.892967766157934,22,2017,July
2017-07-23,29.8875,1.375,1008.01625,71.25,80.0,0.0,30.0,66.0,1.957368032188441,5.6456660304672726,10.195895842306665,6.355113668488312,16.444808926294495,6.573020806444174,17.798929904962378,24.154043573450686,23,2017,July
2017-07-24,29.724999999999998,2.875,1007.6112499999999,70.25,128.75,0.0,30.0,64.0,1.9680802975702232,5.422614603459213,9.834483089441836,6.189941390272174,15.9167487630013,6.387739197110989,17.22517799047127,23.41511938074344,24,2017,July
2017-07-25,26.825,0.5,1006.8199999999999,85.375,38.75,6.2,27.0,63.0,1.9787925629520053,5.199563176451151,9.473070336577004,6.024769112056034,15.3886885997081,6.202457587777802,16.65142607598016,22.67619518803619,25,2017,July
