DateTime,PM0.1,PM0.1-0.5,PM0.5-1.0,PM1.0-2.5,PM2.5-10,PM>10,PM1,PM2.5_NanoSampler
2016-01-08 01:00:00,5.962304343798957,2.141798647772327,8.104102991571443,10.07224228952442,13.603315735851949,3.47318699638767,16.208205983142726,26.280448272667144
2016-01-09 01:00:00,5.962304343798957,2.141798647772327,8.104102991571443,10.07224228952442,13.603315735851949,3.47318699638767,16.208205983142726,26.280448272667144
2016-01-10 01:00:00,5.962304343798957,2.141798647772327,8.104102991571443,10.07224228952442,13.603315735851949,3.47318699638767,16.208205983142726,26.280448272667144
2016-01-11 01:00:00,5.962304343798957,2.141798647772327,8.104102991571443,10.07224228952442,13.603315735851949,3.47318699638767,16.208205983142726,26.280448272667144
2016-01-25 01:00:00,7.055285681239944,1.272264631042616,7.517927365255661,10.062456627342224,13.5900994679622,3.122831367106281,15.84547767753822,25.907934304880445
2016-01-26 01:00:00,7.055285681239944,1.272264631042616,7.517927365255661,10.062456627342224,13.5900994679622,3.122831367106281,15.84547767753822,25.907934304880445
2016-01-27 01:00:00,7.055285681239944,1.272264631042616,7.517927365255661,10.062456627342224,13.5900994679622,3.122831367106281,15.84547767753822,25.907934304880445
2016-01-28 01:00:00,7.055285681239944,1.272264631042616,7.517927365255661,10.062456627342224,13.5900994679622,3.122831367106281,15.84547767753822,25.907934304880445
2016-03-08 01:00:00,1.115013658917357,2.404248202040717,6.376484361933335,3.345040976751973,7.177900429280078,3.4147293304342785,9.895746222891407,13.240787199643382
2016-03-09 01:00:00,1.115013658917357,2.404248202040717,6.376484361933335,3.345040976751973,7.177900429280078,3.4147293304342785,9.895746222891407,13.240787199643382
2016-03-10 01:00:00,1.115013658917357,2.404248202040717,6.376484361933335,3.345040976751973,7.177900429280078,3.4147293304342785,9.895746222891407,13.240787199643382
2016-03-11 01:00:00,1.115013658917357,2.404248202040717,6.376484361933335,3.345040976751973,7.177900429280078,3.4147293304342785,9.895746222891407,13.240787199643382
2016-03-12 01:00:00,1.115013658917357,2.404248202040717,6.376484361933335,3.345040976751973,7.177900429280078,3.4147293304342785,9.895746222891407,13.240787199643382
2016-03-13 01:00:00,1.115013658917357,2.404248202040717,6.376484361933335,3.345040976751973,7.177900429280078,3.4147293304342785,9.895746222891407,13.240787199643382
2016-03-25 01:00:00,1.3408768469497176,2.768261877574416,8.82383473476569,4.455171459219975,8.91034291843995,3.59008962247821,12.932973459289824,17.3881449185098
2016-03-26 01:00:00,1.3408768469497176,2.768261877574416,8.82383473476569,4.455171459219975,8.91034291843995,3.59008962247821,12.932973459289824,17.3881449185098
2016-03-27 01:00:00,1.3408768469497176,2.768261877574416,8.82383473476569,4.455171459219975,8.91034291843995,3.59008962247821,12.932973459289824,17.3881449185098
2016-03-28 01:00:00,1.3408768469497176,2.768261877574416,8.82383473476569,4.455171459219975,8.91034291843995,3.59008962247821,12.932973459289824,17.3881449185098
2016-04-08 01:00:00,1.28923454312307,2.473936555722731,6.69008195350385,2.787534147293247,6.794614484027356,2.020962256787606,10.453253052349652,13.2407871996429
2016-04-09 01:00:00,1.28923454312307,2.473936555722731,6.69008195350385,2.787534147293247,6.794614484027356,2.020962256787606,10.453253052349652,13.2407871996429
2016-04-10 01:00:00,1.28923454312307,2.473936555722731,6.69008195350385,2.787534147293247,6.794614484027356,2.020962256787606,10.453253052349652,13.2407871996429
2016-04-11 01:00:00,1.28923454312307,2.473936555722731,6.69008195350385,2.787534147293247,6.794614484027356,2.020962256787606,10.453253052349652,13.2407871996429
2016-04-12 01:00:00,1.28923454312307,2.473936555722731,6.69008195350385,2.787534147293247,6.794614484027356,2.020962256787606,10.453253052349652,13.2407871996429
2016-04-18 01:00:00,0.4158004158004469,3.499653499653345,9.459459459459492,2.63340263340267,4.365904365904308,1.732501732501734,13.374913374913286,16.008316008315955
2016-04-19 01:00:00,0.4158004158004469,3.499653499653345,9.459459459459492,2.63340263340267,4.365904365904308,1.732501732501734,13.374913374913286,16.008316008315955
2016-04-20 01:00:00,0.4158004158004469,3.499653499653345,9.459459459459492,2.63340263340267,4.365904365904308,1.732501732501734,13.374913374913286,16.008316008315955
2016-04-21 01:00:00,0.4158004158004469,3.499653499653345,9.459459459459492,2.63340263340267,4.365904365904308,1.732501732501734,13.374913374913286,16.008316008315955
2016-04-22 01:00:00,0.4158004158004469,3.499653499653345,9.459459459459492,2.63340263340267,4.365904365904308,1.732501732501734,13.374913374913286,16.008316008315955
2016-05-10 01:00:00,1.7346655564807332,28.27504857063628,12.246738828753983,4.059117402164831,6.869275603663731,3.955037468776075,42.256452955871,46.31557035803583
2016-05-11 01:00:00,1.7346655564807332,28.27504857063628,12.246738828753983,4.059117402164831,6.869275603663731,3.955037468776075,42.256452955871,46.31557035803583
2016-05-12 01:00:00,1.7346655564807332,28.27504857063628,12.246738828753983,4.059117402164831,6.869275603663731,3.955037468776075,42.256452955871,46.31557035803583
2016-05-13 01:00:00,1.7346655564807332,28.27504857063628,12.246738828753983,4.059117402164831,6.869275603663731,3.955037468776075,42.256452955871,46.31557035803583
2016-05-14 01:00:00,1.7346655564807332,28.27504857063628,12.246738828753983,4.059117402164831,6.869275603663731,3.955037468776075,42.256452955871,46.31557035803583
2016-05-15 01:00:00,1.7346655564807332,28.27504857063628,12.246738828753983,4.059117402164831,6.869275603663731,3.955037468776075,42.256452955871,46.31557035803583
2016-05-15 01:00:00,2.441133802031054,3.731447383104245,9.136815087601905,4.742774243946005,9.415801807833912,3.731447383104632,15.309396272737205,20.05217051668321
