DateTime,temperature,wind_speed,air_pressure,humidity,wind_direction,rainfall
2017-10-17 10:00:00,32.0,0.0,1009.13,59.0,0.0,
2017-10-17 13:00:00,33.2,3.0,1006.89,52.0,180.0,
2017-10-17 16:00:00,33.0,3.0,1004.45,50.0,220.0,
2017-10-17 19:00:00,28.5,0.0,1006.63,77.0,0.0,
2017-10-17 22:00:00,25.8,0.0,1008.45,89.0,0.0,
2017-10-18 01:00:00,25.0,0.0,1008.24,92.0,0.0,0.0
2017-10-18 04:00:00,24.3,0.0,1007.5,93.0,0.0,
2017-10-18 07:00:00,24.0,0.0,1008.27,97.0,0.0,
2017-10-18 10:00:00,31.7,0.0,1010.03,65.0,0.0,
2017-10-18 13:00:00,33.2,0.0,1007.27,56.0,0.0,
2017-10-18 16:00:00,32.0,9.0,1005.72,60.0,50.0,
2017-10-18 19:00:00,29.0,0.0,1007.24,78.0,0.0,
2017-10-18 22:00:00,27.4,0.0,1009.74,89.0,0.0,
2017-10-19 01:00:00,26.6,0.0,1009.61,91.0,0.0,0.0
2017-10-19 04:00:00,25.6,0.0,1008.32,93.0,0.0,
2017-10-19 07:00:00,26.0,0.0,1009.69,95.0,0.0,
2017-10-19 10:00:00,32.2,0.0,1011.15,66.0,0.0,
2017-10-19 13:00:00,33.0,6.0,1008.66,55.0,350.0,
2017-10-19 16:00:00,32.2,6.0,1006.58,56.0,50.0,
2017-10-19 19:00:00,29.1,0.0,1008.17,77.0,0.0,
2017-10-19 22:00:00,27.9,0.0,1011.32,86.0,0.0,
2017-10-20 01:00:00,26.9,0.0,1010.8,91.0,0.0,0.0
2017-10-20 04:00:00,26.3,0.0,1009.81,93.0,0.0,
2017-10-20 07:00:00,26.2,0.0,1010.6,97.0,0.0,
2017-10-20 10:00:00,32.9,5.0,1011.82,62.0,340.0,
2017-10-20 13:00:00,33.9,0.0,1009.42,60.0,0.0,
2017-10-20 16:00:00,31.3,6.0,1007.77,70.0,20.0,
2017-10-20 19:00:00,29.5,0.0,1008.91,73.0,0.0,
2017-10-20 22:00:00,28.1,0.0,1011.1,78.0,0.0,
2017-10-21 01:00:00,26.9,0.0,1010.34,87.0,0.0,0.0
2017-10-21 04:00:00,26.5,0.0,1010.1,89.0,0.0,
2017-10-21 07:00:00,26.0,0.0,1010.68,90.0,0.0,
2017-10-21 10:00:00,29.4,3.0,1011.97,72.0,90.0,
2017-10-21 13:00:00,32.7,6.0,1009.6,64.0,270.0,
2017-10-21 16:00:00,32.2,3.0,1007.12,56.0,220.0,
2017-10-21 19:00:00,29.3,0.0,1008.31,69.0,0.0,
2017-10-21 22:00:00,26.4,0.0,1010.1,89.0,0.0,
2017-10-22 01:00:00,25.6,0.0,1009.99,90.0,0.0,0.0
2017-10-22 04:00:00,24.8,0.0,1008.52,93.0,0.0,
2017-10-22 07:00:00,24.5,0.0,1008.93,96.0,0.0,
2017-10-22 10:00:00,30.6,3.0,1010.58,65.0,330.0,
2017-10-22 13:00:00,34.2,3.0,1009.02,53.0,330.0,
2017-10-22 16:00:00,30.7,3.0,1007.35,69.0,150.0,
2017-10-22 19:00:00,26.2,0.0,1008.05,82.0,0.0,
2017-10-22 22:00:00,24.4,0.0,1010.41,93.0,0.0,
2017-10-23 01:00:00,24.1,0.0,1009.88,92.0,0.0,0.0
2017-10-23 04:00:00,23.4,0.0,1008.2,97.0,0.0,
2017-10-23 07:00:00,24.5,0.0,1008.86,96.0,0.0,
2017-10-23 10:00:00,30.6,0.0,1010.44,69.0,0.0,
2017-10-23 13:00:00,30.8,0.0,1009.51,70.0,0.0,
2017-10-23 16:00:00,32.1,0.0,1006.98,65.0,0.0,
2017-10-23 19:00:00,28.5,0.0,1008.04,78.0,0.0,
2017-10-23 22:00:00,27.1,0.0,1011.2,84.0,0.0,
2017-10-24 01:00:00,25.6,0.0,1010.26,90.0,0.0,0.0
2017-10-24 04:00:00,25.2,0.0,1008.67,92.0,0.0,
2017-10-24 07:00:00,25.2,0.0,1009.56,93.0,0.0,
2017-10-24 10:00:00,32.2,0.0,1011.94,59.0,0.0,
2017-10-24 13:00:00,30.2,5.0,1009.62,67.0,70.0,
2017-10-24 16:00:00,29.4,7.0,1008.11,72.0,320.0,
2017-10-24 19:00:00,26.8,0.0,1009.38,83.0,0.0,
2017-10-24 22:00:00,26.2,0.0,1011.67,85.0,0.0,
2017-10-25 01:00:00,26.0,0.0,1011.37,87.0,0.0,11.2
2017-10-25 04:00:00,25.5,0.0,1010.78,91.0,0.0,
2017-10-25 07:00:00,24.7,0.0,1011.62,97.0,0.0,
2017-10-25 10:00:00,29.1,0.0,1013.75,72.0,0.0,
2017-10-25 13:00:00,31.3,4.0,1011.05,65.0,350.0,
2017-10-25 16:00:00,31.2,6.0,1008.07,65.0,30.0,
2017-10-25 19:00:00,27.5,0.0,1010.18,81.0,0.0,
2017-10-25 22:00:00,25.7,11.0,1012.86,92.0,20.0,
2017-10-26 01:00:00,24.7,3.0,1011.37,97.0,100.0,19.6
2017-10-26 04:00:00,24.3,0.0,1010.58,97.0,0.0,
2017-10-26 07:00:00,25.2,0.0,1011.15,97.0,0.0,
2017-10-26 10:00:00,29.6,0.0,1012.27,75.0,0.0,
2017-10-26 13:00:00,31.5,0.0,1009.88,66.0,0.0,
2017-10-26 16:00:00,30.2,4.0,1007.9,72.0,40.0,
2017-10-26 19:00:00,28.6,0.0,1008.94,79.0,0.0,
2017-10-26 22:00:00,26.8,0.0,1010.93,90.0,0.0,
2017-10-27 01:00:00,25.2,0.0,1010.18,94.0,0.0,3.4
2017-10-27 04:00:00,24.8,0.0,1008.38,96.0,0.0,
2017-10-27 07:00:00,25.0,0.0,1009.96,97.0,0.0,
2017-10-27 10:00:00,28.3,3.0,1011.03,77.0,310.0,
2017-10-27 13:00:00,30.9,5.0,1007.8,65.0,10.0,
2017-10-27 16:00:00,30.5,5.0,1005.68,66.0,40.0,
2017-10-27 19:00:00,27.8,0.0,1007.93,82.0,0.0,
2017-10-27 22:00:00,25.6,0.0,1009.66,92.0,0.0,
2017-10-28 01:00:00,25.3,0.0,1009.19,93.0,0.0,9.0
2017-10-28 04:00:00,24.4,0.0,1007.73,95.0,0.0,
2017-10-28 07:00:00,24.3,0.0,1009.42,97.0,0.0,
2017-10-28 10:00:00,27.5,4.0,1011.35,82.0,350.0,
2017-10-28 13:00:00,29.1,3.0,1009.29,74.0,80.0,
2017-10-28 16:00:00,28.3,4.0,1007.6,75.0,40.0,
2017-10-28 19:00:00,26.7,3.0,1008.42,85.0,50.0,
2017-10-28 22:00:00,25.2,0.0,1010.6,94.0,0.0,
2017-10-29 01:00:00,24.8,0.0,1009.29,97.0,0.0,25.8
2017-10-29 04:00:00,24.4,0.0,1008.2,97.0,0.0,
2017-10-29 07:00:00,25.2,0.0,1009.36,97.0,0.0,
2017-10-29 10:00:00,29.2,0.0,1010.76,77.0,0.0,
2017-10-29 13:00:00,26.1,0.0,1008.67,94.0,0.0,
2017-10-29 16:00:00,27.8,0.0,1007.7,83.0,0.0,
2017-10-29 19:00:00,25.8,5.0,1008.99,93.0,90.0,
2017-10-29 22:00:00,25.5,0.0,1010.45,94.0,0.0,
2017-10-30 01:00:00,25.1,0.0,1009.06,96.0,0.0,2.6
2017-10-30 04:00:00,24.9,0.0,1007.97,97.0,0.0,
2017-10-30 07:00:00,24.5,0.0,1010.1,96.0,0.0,
2017-10-30 10:00:00,29.0,7.0,1010.77,75.0,70.0,
2017-10-30 13:00:00,26.3,0.0,1008.66,89.0,0.0,
2017-10-30 16:00:00,28.3,0.0,1006.34,75.0,0.0,
2017-10-30 19:00:00,26.4,0.0,1008.27,90.0,0.0,
2017-10-30 22:00:00,25.8,0.0,1009.66,91.0,0.0,
2017-10-31 01:00:00,25.0,0.0,1008.96,94.0,0.0,0.0
2017-10-31 04:00:00,24.5,0.0,1007.44,95.0,0.0,
2017-10-31 07:00:00,24.0,0.0,1008.84,97.0,0.0,
2017-10-31 10:00:00,28.9,3.0,1010.77,73.0,20.0,
2017-10-31 13:00:00,31.5,0.0,1007.79,60.0,0.0,
2017-10-31 16:00:00,30.6,6.0,1006.3,63.0,330.0,
2017-10-31 19:00:00,28.0,4.0,1007.47,77.0,70.0,
2017-10-31 22:00:00,27.6,4.0,1010.08,74.0,40.0,
2017-11-01 01:00:00,26.0,0.0,1009.16,85.0,0.0,18.0
2017-11-01 04:00:00,24.5,0.0,1007.97,96.0,0.0,
2017-11-01 07:00:00,25.0,0.0,1009.36,96.0,0.0,
2017-11-01 10:00:00,29.2,7.0,1009.68,77.0,360.0,
2017-11-01 13:00:00,30.3,6.0,1007.63,75.0,10.0,
2017-11-01 16:00:00,30.0,0.0,1005.79,75.0,0.0,
2017-11-01 19:00:00,27.5,3.0,1007.07,83.0,50.0,
2017-11-01 22:00:00,26.2,0.0,1008.7,92.0,0.0,
2017-11-02 01:00:00,25.7,0.0,1007.27,94.0,0.0,18.4
2017-11-02 04:00:00,25.2,0.0,1006.36,94.0,0.0,
2017-11-02 07:00:00,24.2,0.0,1007.18,97.0,0.0,
2017-11-02 10:00:00,26.3,3.0,1008.19,89.0,330.0,
2017-11-02 13:00:00,29.0,6.0,1005.93,80.0,310.0,
2017-11-02 16:00:00,26.3,3.0,1004.46,89.0,40.0,
2017-11-02 19:00:00,26.0,0.0,1005.72,92.0,0.0,
2017-11-02 22:00:00,25.5,0.0,1007.38,93.0,0.0,
2017-11-03 01:00:00,25.5,0.0,1006.48,93.0,0.0,55.8
2017-11-03 04:00:00,25.1,0.0,1005.19,96.0,0.0,
2017-11-03 07:00:00,24.2,0.0,1006.14,98.0,0.0,
2017-11-03 10:00:00,24.6,0.0,1008.39,97.0,0.0,
2017-11-03 13:00:00,24.4,4.0,1006.67,94.0,30.0,
2017-11-03 16:00:00,24.7,5.0,1003.69,96.0,320.0,
2017-11-03 19:00:00,24.0,0.0,1005.16,96.0,0.0,
2017-11-03 22:00:00,24.0,0.0,1006.55,98.0,0.0,
2017-11-04 01:00:00,24.0,0.0,1005.66,98.0,0.0,51.2
2017-11-04 04:00:00,24.2,4.0,1004.07,98.0,100.0,
2017-11-04 07:00:00,24.8,6.0,1005.76,95.0,70.0,
2017-11-04 10:00:00,25.0,0.0,1007.25,93.0,0.0,
2017-11-04 13:00:00,26.5,0.0,1004.95,89.0,0.0,
2017-11-04 16:00:00,26.2,0.0,1003.78,92.0,0.0,
2017-11-04 19:00:00,24.9,0.0,1005.07,95.0,0.0,
2017-11-04 22:00:00,24.5,0.0,1007.35,96.0,0.0,
2017-11-05 01:00:00,24.4,0.0,1006.06,97.0,0.0,84.4
2017-11-05 04:00:00,24.2,0.0,1004.5,96.0,0.0,
2017-11-05 07:00:00,24.3,0.0,1005.86,97.0,0.0,
2017-11-05 10:00:00,24.6,0.0,1007.15,95.0,0.0,
2017-11-05 13:00:00,24.3,0.0,1005.86,97.0,0.0,
2017-11-05 16:00:00,24.3,0.0,1004.47,97.0,0.0,
2017-11-05 19:00:00,24.4,0.0,1005.56,97.0,0.0,
2017-11-05 22:00:00,24.4,0.0,1007.15,97.0,0.0,
2017-11-06 01:00:00,24.4,0.0,1006.36,97.0,0.0,5.0
2017-11-06 04:00:00,24.2,0.0,1004.57,97.0,0.0,
2017-11-06 07:00:00,23.8,0.0,1006.29,98.0,0.0,
2017-11-06 10:00:00,27.9,3.0,1007.5,79.0,330.0,
2017-11-06 13:00:00,29.8,3.0,1005.78,69.0,90.0,
2017-11-06 16:00:00,28.7,3.0,1004.49,78.0,60.0,
2017-11-06 19:00:00,25.6,3.0,1005.58,95.0,250.0,
2017-11-06 22:00:00,25.1,0.0,1007.55,97.0,0.0,
2017-11-07 01:00:00,23.9,0.0,1006.65,97.0,0.0,0.8
2017-11-07 04:00:00,23.9,0.0,1005.76,99.0,0.0,
2017-11-07 07:00:00,24.5,0.0,1007.25,97.0,0.0,
2017-11-07 10:00:00,28.6,0.0,1008.39,80.0,0.0,
2017-11-07 13:00:00,31.3,5.0,1006.22,67.0,350.0,
2017-11-07 16:00:00,30.2,5.0,1004.1,74.0,20.0,
2017-11-07 19:00:00,27.8,0.0,1006.21,85.0,0.0,
2017-11-07 22:00:00,27.0,0.0,1007.96,88.0,0.0,
2017-11-08 01:00:00,25.8,0.0,1007.07,93.0,0.0,30.6
2017-11-08 04:00:00,25.1,0.0,1006.33,95.0,0.0,
2017-11-08 07:00:00,25.0,0.0,1008.17,97.0,0.0,
2017-11-08 10:00:00,27.5,4.0,1009.38,84.0,340.0,
2017-11-08 13:00:00,28.9,0.0,1006.81,78.0,0.0,
2017-11-08 16:00:00,24.2,3.0,1005.52,94.0,110.0,
2017-11-08 19:00:00,24.0,0.0,1007.89,96.0,0.0,
2017-11-08 22:00:00,24.2,0.0,1009.12,95.0,0.0,
2017-11-09 01:00:00,24.2,0.0,1008.11,95.0,0.0,1.0
2017-11-09 04:00:00,24.2,0.0,1006.85,96.0,0.0,
2017-11-09 07:00:00,23.9,0.0,1007.47,97.0,0.0,
2017-11-09 10:00:00,26.9,0.0,1008.91,83.0,0.0,
2017-11-09 13:00:00,29.1,4.0,1006.8,74.0,350.0,
2017-11-09 16:00:00,29.2,6.0,1005.71,73.0,50.0,
2017-11-09 19:00:00,26.3,0.0,1007.65,89.0,0.0,
2017-11-09 22:00:00,24.8,0.0,1009.63,97.0,0.0,
2017-11-10 01:00:00,24.1,0.0,1008.64,97.0,0.0,11.0
2017-11-10 04:00:00,23.9,0.0,1006.75,97.0,0.0,
2017-11-10 07:00:00,24.0,0.0,1007.95,98.0,0.0,
2017-11-10 10:00:00,26.3,0.0,1009.09,89.0,0.0,
2017-11-10 13:00:00,31.6,0.0,1006.45,62.0,0.0,
2017-11-10 16:00:00,29.9,3.0,1005.02,72.0,10.0,
2017-11-10 19:00:00,27.6,5.0,1006.68,81.0,100.0,
2017-11-10 22:00:00,27.0,0.0,1008.91,84.0,0.0,
2017-11-11 01:00:00,25.0,0.0,1009.18,92.0,0.0,20.0
2017-11-11 04:00:00,24.3,0.0,1006.77,97.0,0.0,
2017-11-11 07:00:00,24.8,0.0,1008.24,97.0,0.0,
2017-11-11 10:00:00,27.0,3.0,1009.79,88.0,290.0,
2017-11-11 13:00:00,28.5,0.0,1007.14,80.0,0.0,
2017-11-11 16:00:00,26.0,3.0,1005.93,90.0,340.0,
2017-11-11 19:00:00,24.7,0.0,1007.47,96.0,0.0,
2017-11-11 22:00:00,24.7,0.0,1009.37,96.0,0.0,
2017-11-12 01:00:00,24.5,0.0,1008.2,96.0,0.0,0.0
2017-11-12 04:00:00,24.2,0.0,1006.77,97.0,0.0,
2017-11-12 07:00:00,24.3,0.0,1007.96,97.0,0.0,
2017-11-12 10:00:00,26.7,4.0,1009.93,85.0,310.0,
2017-11-12 13:00:00,28.8,0.0,1007.08,76.0,0.0,
2017-11-12 16:00:00,30.2,4.0,1005.79,67.0,30.0,
2017-11-12 19:00:00,25.9,0.0,1006.78,89.0,0.0,
2017-11-12 22:00:00,24.1,0.0,1008.79,95.0,0.0,
2017-11-13 01:00:00,23.8,0.0,1007.77,97.0,0.0,7.5
2017-11-13 04:00:00,23.5,0.0,1006.46,97.0,0.0,
2017-11-13 07:00:00,24.0,0.0,1007.65,98.0,0.0,
2017-11-13 10:00:00,30.6,4.0,1008.14,70.0,270.0,
2017-11-13 13:00:00,32.1,4.0,1005.07,67.0,320.0,
2017-11-13 16:00:00,28.2,0.0,1004.66,83.0,0.0,
2017-11-13 19:00:00,25.8,0.0,1006.18,92.0,0.0,
2017-11-13 22:00:00,25.4,0.0,1007.67,93.0,0.0,
2017-11-14 01:00:00,25.1,0.0,1006.88,95.0,0.0,14.4
2017-11-14 04:00:00,24.9,0.0,1006.06,96.0,0.0,
2017-11-14 07:00:00,25.1,0.0,1007.11,98.0,0.0,
2017-11-14 10:00:00,30.1,0.0,1009.09,75.0,0.0,
2017-11-14 13:00:00,31.5,3.0,1006.29,66.0,320.0,
2017-11-14 16:00:00,29.0,0.0,1004.8,78.0,0.0,
2017-11-14 19:00:00,27.4,0.0,1007.38,87.0,0.0,
2017-11-14 22:00:00,25.0,0.0,1009.66,93.0,0.0,
2017-11-15 01:00:00,25.0,0.0,1008.57,94.0,0.0,2.8
2017-11-15 04:00:00,24.2,0.0,1007.77,95.0,0.0,
2017-11-15 07:00:00,24.5,0.0,1007.85,97.0,0.0,
2017-11-15 10:00:00,29.6,0.0,1009.06,76.0,0.0,
2017-11-15 13:00:00,30.5,0.0,1007.1,65.0,0.0,
2017-11-15 16:00:00,31.5,0.0,1005.11,60.0,0.0,
2017-11-15 19:00:00,28.5,0.0,1006.31,81.0,0.0,
2017-11-15 22:00:00,26.6,0.0,1009.16,91.0,0.0,
2017-11-16 01:00:00,25.5,0.0,1007.97,96.0,0.0,1.4
2017-11-16 04:00:00,24.5,0.0,1007.47,96.0,0.0,
2017-11-16 07:00:00,25.2,0.0,1009.06,97.0,0.0,
2017-11-16 10:00:00,29.0,0.0,1009.78,78.0,0.0,
2017-11-16 13:00:00,31.7,3.0,1007.53,65.0,30.0,
2017-11-16 16:00:00,31.6,0.0,1005.33,67.0,0.0,
2017-11-16 19:00:00,28.5,0.0,1006.64,80.0,0.0,
2017-11-16 22:00:00,28.0,0.0,1008.82,82.0,0.0,
2017-11-17 01:00:00,26.2,0.0,1008.34,90.0,0.0,0.0
2017-11-17 04:00:00,25.5,0.0,1006.65,94.0,0.0,
2017-11-17 07:00:00,25.5,0.0,1008.17,96.0,0.0,
2017-11-17 10:00:00,29.8,4.0,1010.06,69.0,60.0,
2017-11-17 13:00:00,31.7,5.0,1008.29,59.0,70.0,
2017-11-17 16:00:00,30.7,4.0,1005.51,68.0,30.0,
2017-11-17 19:00:00,27.7,3.0,1006.71,79.0,350.0,
2017-11-17 22:00:00,27.0,0.0,1008.39,84.0,0.0,
2017-11-18 01:00:00,24.8,0.0,1007.9,97.0,0.0,0.0
2017-11-18 04:00:00,24.3,0.0,1007.18,97.0,0.0,
2017-11-18 07:00:00,25.0,0.0,1008.17,97.0,0.0,
2017-11-18 10:00:00,30.8,4.0,1008.66,71.0,340.0,
2017-11-18 13:00:00,32.0,5.0,1006.96,54.0,90.0,
2017-11-18 16:00:00,31.8,3.0,1005.68,55.0,70.0,
2017-11-18 19:00:00,27.3,0.0,1006.11,82.0,0.0,
2017-11-18 22:00:00,25.5,0.0,1008.51,92.0,0.0,
2017-11-19 01:00:00,24.8,0.0,1008.31,93.0,0.0,0.0
2017-11-19 04:00:00,24.2,0.0,1007.2,95.0,0.0,
2017-11-19 07:00:00,24.2,0.0,1007.61,97.0,0.0,
2017-11-19 10:00:00,31.0,3.0,1008.62,69.0,260.0,
2017-11-19 13:00:00,31.8,0.0,1006.5,65.0,0.0,
2017-11-19 16:00:00,32.1,0.0,1004.65,65.0,0.0,
2017-11-19 19:00:00,28.7,0.0,1006.37,78.0,0.0,
2017-11-19 22:00:00,26.3,0.0,1008.93,91.0,0.0,
2017-11-20 01:00:00,25.8,0.0,1008.8,93.0,0.0,0.0
2017-11-20 04:00:00,25.5,0.0,1007.85,95.0,0.0,
2017-11-20 07:00:00,24.8,0.0,1007.54,96.0,0.0,
2017-11-20 10:00:00,30.3,3.0,1009.71,70.0,350.0,
2017-11-20 13:00:00,30.9,3.0,1007.18,63.0,10.0,
2017-11-20 16:00:00,30.3,3.0,1005.0,68.0,340.0,
2017-11-20 19:00:00,27.3,0.0,1006.77,84.0,0.0,
2017-11-20 22:00:00,26.3,0.0,1008.36,89.0,0.0,
2017-11-21 01:00:00,25.3,0.0,1007.45,93.0,0.0,0.6
2017-11-21 04:00:00,24.7,0.0,1005.99,94.0,0.0,
2017-11-21 07:00:00,24.4,0.0,1007.01,97.0,0.0,
2017-11-21 10:00:00,30.2,3.0,1008.29,70.0,110.0,
2017-11-21 13:00:00,32.1,3.0,1006.01,63.0,80.0,
2017-11-21 16:00:00,30.4,3.0,1004.32,71.0,30.0,
2017-11-21 19:00:00,28.2,6.0,1005.61,82.0,140.0,
2017-11-21 22:00:00,27.0,0.0,1008.69,86.0,0.0,
2017-11-22 01:00:00,25.0,0.0,1008.0,93.0,0.0,7.8
2017-11-22 04:00:00,23.8,0.0,1006.38,97.0,0.0,
2017-11-22 07:00:00,24.0,0.0,1006.98,97.0,0.0,
2017-11-22 10:00:00,30.2,0.0,1008.19,72.0,0.0,
2017-11-22 13:00:00,31.5,0.0,1005.66,63.0,0.0,
2017-11-22 16:00:00,31.1,4.0,1003.81,65.0,70.0,
2017-11-22 19:00:00,28.8,5.0,1005.54,78.0,40.0,
2017-11-22 22:00:00,26.9,0.0,1007.59,90.0,0.0,
2017-11-23 01:00:00,26.2,0.0,1006.7,92.0,0.0,5.8
2017-11-23 04:00:00,24.8,0.0,1006.08,95.0,0.0,
2017-11-23 07:00:00,24.5,0.0,1007.71,96.0,0.0,
2017-11-23 10:00:00,25.5,5.0,1009.15,89.0,50.0,
2017-11-23 13:00:00,28.0,3.0,1007.05,81.0,360.0,
2017-11-23 16:00:00,27.4,5.0,1005.21,81.0,90.0,
2017-11-23 19:00:00,26.9,0.0,1007.4,83.0,0.0,
2017-11-23 22:00:00,27.0,0.0,1008.81,82.0,0.0,
2017-11-24 01:00:00,26.5,0.0,1007.54,84.0,0.0,17.4
2017-11-24 04:00:00,25.9,0.0,1006.88,90.0,0.0,
2017-11-24 07:00:00,24.0,0.0,1008.14,97.0,0.0,
2017-11-24 10:00:00,28.5,0.0,1009.72,80.0,0.0,
2017-11-24 13:00:00,29.0,6.0,1007.9,76.0,140.0,
2017-11-24 16:00:00,27.8,0.0,1005.43,81.0,0.0,
2017-11-24 19:00:00,26.5,0.0,1007.97,83.0,0.0,
2017-11-24 22:00:00,26.2,0.0,1009.63,84.0,0.0,
2017-11-25 01:00:00,25.6,0.0,1008.74,87.0,0.0,112.8
2017-11-25 04:00:00,25.1,0.0,1007.15,90.0,0.0,
2017-11-25 07:00:00,25.0,0.0,1009.48,96.0,0.0,
2017-11-25 10:00:00,24.5,0.0,1010.87,94.0,0.0,
2017-11-25 13:00:00,24.4,0.0,1009.75,96.0,0.0,
2017-11-25 16:00:00,26.5,0.0,1007.41,89.0,0.0,
2017-11-25 19:00:00,25.0,0.0,1008.4,96.0,0.0,
2017-11-25 22:00:00,24.7,0.0,1010.61,97.0,0.0,
2017-11-26 01:00:00,24.6,0.0,1008.45,97.0,0.0,138.0
2017-11-26 04:00:00,24.4,0.0,1008.01,96.0,0.0,
2017-11-26 07:00:00,24.6,0.0,1009.5,97.0,0.0,
2017-11-26 10:00:00,24.0,0.0,1011.32,97.0,0.0,
2017-11-26 13:00:00,23.5,0.0,1009.73,98.0,0.0,
2017-11-26 16:00:00,23.4,0.0,1007.65,99.0,0.0,
2017-11-26 19:00:00,23.3,3.0,1008.64,99.0,130.0,
2017-11-26 22:00:00,23.6,4.0,1009.73,99.0,310.0,
2017-11-27 01:00:00,23.5,0.0,1008.44,99.0,0.0,54.0
2017-11-27 04:00:00,23.7,0.0,1006.46,98.0,0.0,
2017-11-27 07:00:00,24.0,0.0,1008.22,98.0,0.0,
2017-11-27 10:00:00,27.1,0.0,1008.68,85.0,0.0,
2017-11-27 13:00:00,29.5,0.0,1007.45,71.0,0.0,
2017-11-27 16:00:00,27.9,7.0,1005.46,84.0,40.0,
2017-11-27 19:00:00,25.8,0.0,1007.45,95.0,0.0,
2017-11-27 22:00:00,24.5,0.0,1008.94,97.0,0.0,
2017-11-28 01:00:00,24.4,0.0,1006.75,97.0,0.0,46.8
2017-11-28 04:00:00,23.2,0.0,1006.06,98.0,0.0,
2017-11-28 07:00:00,24.0,4.0,1007.65,98.0,90.0,
2017-11-28 10:00:00,25.2,0.0,1010.03,94.0,0.0,
2017-11-28 13:00:00,25.4,0.0,1007.66,93.0,0.0,
2017-11-28 16:00:00,25.2,0.0,1006.56,93.0,0.0,
2017-11-28 19:00:00,25.0,0.0,1007.65,96.0,0.0,
2017-11-28 22:00:00,24.6,0.0,1009.44,97.0,0.0,
2017-11-29 01:00:00,24.2,0.0,1008.33,97.0,0.0,159.8
2017-11-29 04:00:00,24.0,0.0,1006.49,97.0,0.0,
2017-11-29 07:00:00,24.0,0.0,1007.79,97.0,0.0,
2017-11-29 10:00:00,24.3,3.0,1009.93,97.0,350.0,
2017-11-29 13:00:00,24.1,0.0,1008.04,97.0,0.0,
2017-11-29 16:00:00,24.1,3.0,1005.96,97.0,360.0,
2017-11-29 19:00:00,23.4,0.0,1007.72,98.0,0.0,
2017-11-29 22:00:00,23.3,7.0,1008.74,98.0,350.0,
2017-11-30 01:00:00,24.0,0.0,1007.25,98.0,0.0,99.4
2017-11-30 04:00:00,23.9,0.0,1005.46,99.0,0.0,
2017-11-30 07:00:00,23.5,0.0,1006.13,98.0,0.0,
2017-11-30 10:00:00,26.8,0.0,1007.96,92.0,0.0,
2017-11-30 13:00:00,28.0,4.0,1005.71,79.0,50.0,
2017-11-30 16:00:00,26.2,5.0,1003.89,90.0,30.0,
2017-11-30 19:00:00,25.0,0.0,1005.77,92.0,90.0,
2017-11-30 22:00:00,24.8,0.0,1007.25,95.0,0.0,
2017-12-01 01:00:00,24.5,10.0,1006.36,96.0,110.0,35.4
2017-12-01 04:00:00,24.3,0.0,1005.26,97.0,0.0,
2017-12-01 07:00:00,24.4,10.0,1007.14,95.0,90.0,
2017-12-01 10:00:00,25.2,7.0,1008.98,94.0,80.0,
2017-12-01 13:00:00,27.4,3.0,1006.64,83.0,90.0,
2017-12-01 16:00:00,26.9,4.0,1004.95,87.0,40.0,
2017-12-01 19:00:00,26.0,0.0,1006.32,88.0,0.0,
2017-12-01 22:00:00,25.4,0.0,1007.89,92.0,0.0,
2017-12-02 01:00:00,25.2,0.0,1006.73,96.0,0.0,54.2
2017-12-02 04:00:00,25.1,0.0,1005.24,97.0,0.0,
2017-12-02 07:00:00,25.6,0.0,1006.65,91.0,0.0,
2017-12-02 10:00:00,27.7,5.0,1008.75,84.0,130.0,
2017-12-02 13:00:00,29.8,7.0,1006.86,74.0,340.0,
2017-12-02 16:00:00,26.0,5.0,1005.3,92.0,10.0,
2017-12-02 19:00:00,25.5,0.0,1006.9,92.0,0.0,
2017-12-02 22:00:00,25.0,0.0,1008.74,94.0,0.0,
2017-12-03 01:00:00,24.9,0.0,1007.47,95.0,0.0,4.6
2017-12-03 04:00:00,24.4,0.0,1005.89,97.0,0.0,
2017-12-03 07:00:00,25.0,0.0,1006.75,96.0,0.0,
2017-12-03 10:00:00,26.5,3.0,1008.74,90.0,320.0,
2017-12-03 13:00:00,27.9,4.0,1007.55,78.0,50.0,
2017-12-03 16:00:00,27.9,4.0,1004.6,85.0,40.0,
2017-12-03 19:00:00,26.9,3.0,1006.18,85.0,80.0,
2017-12-03 22:00:00,26.5,0.0,1008.17,92.0,0.0,
2017-12-04 01:00:00,26.4,0.0,1007.47,89.0,0.0,2.2
2017-12-04 04:00:00,26.3,3.0,1005.79,89.0,130.0,
2017-12-04 07:00:00,26.6,5.0,1006.48,90.0,70.0,
2017-12-04 10:00:00,29.9,5.0,1007.88,76.0,90.0,
2017-12-04 13:00:00,30.3,7.0,1005.81,74.0,360.0,
2017-12-04 16:00:00,29.5,5.0,1003.97,76.0,30.0,
2017-12-04 19:00:00,27.5,0.0,1004.77,86.0,0.0,
2017-12-04 22:00:00,26.8,0.0,1007.22,90.0,0.0,
2017-12-05 01:00:00,26.6,0.0,1006.47,90.0,0.0,10.6
2017-12-05 04:00:00,26.4,0.0,1005.0,90.0,0.0,
2017-12-05 07:00:00,25.7,0.0,1005.99,97.0,0.0,
2017-12-05 10:00:00,29.5,4.0,1008.23,76.0,90.0,
2017-12-05 13:00:00,30.0,4.0,1006.98,73.0,90.0,
