DateTime,PM0.1,PM0.1-0.5,PM0.5-1.0,PM1.0-2.5,PM2.5-10,PM>10,PM1,PM2.5_NanoSampler
2023-06-13 01:00:00,2.4355751099937515,3.6533626649900826,3.8890634820867023,3.653362664990628,15.988372093023328,3.378378378378377,9.978001257070536,13.631363922061164
2023-06-14 01:00:00,2.4355751099937515,3.6533626649900826,3.8890634820867023,3.653362664990628,15.988372093023328,3.378378378378377,9.978001257070536,13.631363922061164
2023-06-15 01:00:00,2.4355751099937515,3.6533626649900826,3.8890634820867023,3.653362664990628,15.988372093023328,3.378378378378377,9.978001257070536,13.631363922061164
2023-06-16 01:00:00,2.4355751099937515,3.6533626649900826,3.8890634820867023,3.653362664990628,15.988372093023328,3.378378378378377,9.978001257070536,13.631363922061164
2023-06-17 01:00:00,2.4355751099937515,3.6533626649900826,3.8890634820867023,3.653362664990628,15.988372093023328,3.378378378378377,9.978001257070536,13.631363922061164
2023-06-18 01:00:00,2.4355751099937515,3.6533626649900826,3.8890634820867023,3.653362664990628,15.988372093023328,3.378378378378377,9.978001257070536,13.631363922061164
2023-06-21 01:00:00,2.206307870370368,3.4722222222224817,4.267939814814766,4.774305555555612,9.476273148148188,3.2190393518518587,9.946469907407614,14.720775462963228
2023-06-22 01:00:00,2.206307870370368,3.4722222222224817,4.267939814814766,4.774305555555612,9.476273148148188,3.2190393518518587,9.946469907407614,14.720775462963228
2023-06-23 01:00:00,2.206307870370368,3.4722222222224817,4.267939814814766,4.774305555555612,9.476273148148188,3.2190393518518587,9.946469907407614,14.720775462963228
2023-06-24 01:00:00,2.206307870370368,3.4722222222224817,4.267939814814766,4.774305555555612,9.476273148148188,3.2190393518518587,9.946469907407614,14.720775462963228
2023-06-25 01:00:00,2.206307870370368,3.4722222222224817,4.267939814814766,4.774305555555612,9.476273148148188,3.2190393518518587,9.946469907407614,14.720775462963228
2023-06-26 01:00:00,2.206307870370368,3.4722222222224817,4.267939814814766,4.774305555555612,9.476273148148188,3.2190393518518587,9.946469907407614,14.720775462963228
2023-07-06 01:00:00,1.9064124783362044,2.079722703639029,2.8885037550548844,2.426343154246042,4.823801270941586,2.0508376660890124,6.874638937030118,9.30098209127616
2023-07-07 01:00:00,1.9064124783362044,2.079722703639029,2.8885037550548844,2.426343154246042,4.823801270941586,2.0508376660890124,6.874638937030118,9.30098209127616
2023-07-08 01:00:00,1.9064124783362044,2.079722703639029,2.8885037550548844,2.426343154246042,4.823801270941586,2.0508376660890124,6.874638937030118,9.30098209127616
2023-07-09 01:00:00,1.9064124783362044,2.079722703639029,2.8885037550548844,2.426343154246042,4.823801270941586,2.0508376660890124,6.874638937030118,9.30098209127616
