Date,02T,05T,10T,11T,12T,59T,61T,03T,50T,52T,53T,54T,08T,16T,17T,18T,19T,13T,22T,14T,27T,20T,81T,21T,24T,25T,26T,79T,84T,85T,46T,47T,72T(เก่า),72T(ใหม่),82T,83T,88T,90T,91T,28T,29T,30T,31T,74T,32T,33T,34T,60T,71T,77T,87T,35T,36T,37T,38T,39T,40T,41T,57T,73T,58T,67T,75T,68T,69T,70T,76T,86T,92T,42T,43T,44T,62T,63T,78T,80T,89T,93T
2021-01-01 00:00:00,27.0,20.0,22.0,25.0,22.0,20.0,25.0,24.0,25.0,26.0,26.0,28.0,25.0,18.0,19.0,29.0,24.0,22.0,19.0,23.0,28.0,23.0,21.0,16.0,18.0,36.0,11.0,23.0,17.0,19.0,32.0,21.0,25.0,,32.0,14.0,21.0,,,16.0,14.0,16.0,15.0,18.0,18.0,17.0,16.0,15.0,10.0,22.0,16.0,32.0,24.0,25.0,20.0,20.0,27.0,20.0,19.0,24.0,33.0,27.0,22.0,17.0,30.0,27.0,,38.0,,19.0,23.0,20.0,18.0,17.0,7.0,18.0,17.0,
2021-01-02 00:00:00,32.0,25.0,26.0,27.0,27.0,23.0,26.0,29.0,31.0,32.0,33.0,33.0,31.0,25.0,25.0,35.0,28.0,27.0,21.0,28.0,34.0,24.0,30.0,21.0,22.0,37.0,12.0,28.0,21.0,26.0,39.0,25.0,30.0,,57.0,24.0,25.0,,,18.0,16.0,18.0,17.0,19.0,21.0,20.0,22.0,19.0,14.0,25.0,17.0,30.0,26.0,43.0,37.0,24.0,32.0,27.0,23.0,28.0,29.0,33.0,25.0,26.0,31.0,37.0,25.0,44.0,,19.0,24.0,16.0,15.0,19.0,8.0,13.0,17.0,
2021-01-03 00:00:00,46.0,37.0,33.0,41.0,40.0,38.0,29.0,44.0,44.0,44.0,48.0,47.0,44.0,40.0,35.0,53.0,38.0,37.0,32.0,40.0,47.0,34.0,45.0,30.0,28.0,50.0,14.0,40.0,36.0,41.0,54.0,36.0,30.0,,73.0,23.0,24.0,,,29.0,30.0,27.0,29.0,31.0,29.0,27.0,31.0,28.0,17.0,34.0,21.0,36.0,34.0,53.0,33.0,28.0,37.0,38.0,29.0,31.0,28.0,37.0,25.0,28.0,37.0,49.0,33.0,57.0,,22.0,27.0,15.0,15.0,18.0,6.0,12.0,15.0,
2021-01-04 00:00:00,39.0,31.0,32.0,36.0,38.0,36.0,28.0,46.0,41.0,37.0,49.0,55.0,37.0,34.0,31.0,45.0,26.0,32.0,26.0,43.0,49.0,30.0,38.0,21.0,24.0,41.0,15.0,33.0,34.0,35.0,32.0,25.0,28.0,,47.0,15.0,28.0,,,24.0,28.0,25.0,25.0,30.0,22.0,19.0,25.0,23.0,9.0,24.0,19.0,41.0,40.0,46.0,30.0,26.0,34.0,35.0,33.0,34.0,34.0,38.0,26.0,31.0,35.0,46.0,38.0,61.0,,23.0,27.0,12.0,12.0,12.0,3.0,9.0,17.0,
2021-01-05 00:00:00,50.0,31.0,31.0,32.0,44.0,28.0,24.0,67.0,41.0,48.0,35.0,42.0,52.0,46.0,33.0,68.0,32.0,33.0,31.0,49.0,61.0,33.0,37.0,27.0,29.0,42.0,14.0,35.0,32.0,34.0,44.0,42.0,25.0,,48.0,34.0,28.0,,,26.0,24.0,30.0,23.0,28.0,25.0,24.0,28.0,28.0,19.0,28.0,19.0,40.0,45.0,46.0,27.0,35.0,34.0,37.0,38.0,41.0,30.0,33.0,23.0,25.0,32.0,46.0,51.0,51.0,,19.0,27.0,14.0,8.0,13.0,3.0,11.0,14.0,
2021-01-06 00:00:00,57.0,32.0,36.0,36.0,39.0,32.0,25.0,85.0,36.0,53.0,38.0,47.0,42.0,40.0,32.0,53.0,41.0,37.0,39.0,65.0,84.0,42.0,51.0,28.0,30.0,43.0,20.0,33.0,39.0,35.0,35.0,30.0,21.0,,31.0,10.0,19.0,,,29.0,30.0,31.0,30.0,34.0,27.0,28.0,31.0,26.0,22.0,29.0,22.0,36.0,30.0,46.0,24.0,33.0,33.0,36.0,40.0,39.0,29.0,29.0,24.0,28.0,31.0,49.0,46.0,53.0,,17.0,18.0,11.0,15.0,11.0,2.0,6.0,9.0,
2021-01-07 00:00:00,37.0,26.0,30.0,30.0,31.0,25.0,23.0,62.0,32.0,36.0,31.0,38.0,31.0,29.0,31.0,40.0,32.0,28.0,25.0,66.0,83.0,37.0,52.0,23.0,34.0,53.0,17.0,34.0,34.0,32.0,36.0,31.0,19.0,,27.0,18.0,24.0,,,35.0,30.0,33.0,31.0,33.0,25.0,27.0,24.0,23.0,20.0,26.0,14.0,32.0,28.0,47.0,28.0,30.0,31.0,30.0,38.0,39.0,24.0,30.0,23.0,27.0,30.0,41.0,60.0,45.0,,12.0,17.0,11.0,13.0,11.0,3.0,8.0,11.0,
2021-01-08 00:00:00,26.0,21.0,24.0,23.0,24.0,21.0,20.0,26.0,25.0,22.0,25.0,30.0,23.0,22.0,19.0,33.0,28.0,19.0,19.0,29.0,25.0,27.0,30.0,23.0,26.0,45.0,16.0,33.0,19.0,27.0,17.0,18.0,16.0,,33.0,8.0,7.0,,,20.0,23.0,23.0,21.0,24.0,18.0,16.0,19.0,20.0,10.0,22.0,10.0,37.0,32.0,39.0,25.0,24.0,28.0,19.0,35.0,35.0,21.0,29.0,18.0,22.0,27.0,31.0,42.0,24.0,,14.0,17.0,12.0,20.0,15.0,3.0,9.0,15.0,
2021-01-09 00:00:00,23.0,19.0,13.0,20.0,22.0,18.0,18.0,19.0,20.0,21.0,24.0,24.0,20.0,18.0,13.0,31.0,23.0,18.0,20.0,27.0,37.0,23.0,23.0,17.0,17.0,39.0,11.0,20.0,19.0,20.0,25.0,17.0,11.0,,28.0,7.0,9.0,,,17.0,20.0,17.0,17.0,20.0,16.0,19.0,16.0,11.0,9.0,18.0,11.0,36.0,29.0,34.0,22.0,18.0,23.0,18.0,23.0,27.0,23.0,21.0,17.0,20.0,20.0,22.0,30.0,24.0,,17.0,23.0,13.0,17.0,15.0,5.0,10.0,22.0,
2021-01-10 00:00:00,30.0,27.0,20.0,25.0,26.0,25.0,22.0,35.0,27.0,29.0,31.0,33.0,29.0,23.0,21.0,37.0,33.0,27.0,24.0,35.0,53.0,37.0,44.0,22.0,22.0,47.0,14.0,32.0,34.0,28.0,25.0,22.0,13.0,,23.0,11.0,13.0,,,22.0,25.0,26.0,22.0,27.0,26.0,21.0,21.0,22.0,14.0,25.0,14.0,35.0,36.0,37.0,32.0,30.0,31.0,27.0,34.0,26.0,25.0,26.0,20.0,20.0,29.0,30.0,44.0,33.0,,18.0,24.0,16.0,16.0,16.0,5.0,11.0,18.0,
2021-01-11 00:00:00,35.0,27.0,20.0,31.0,29.0,28.0,23.0,37.0,32.0,32.0,32.0,36.0,29.0,25.0,22.0,36.0,31.0,30.0,24.0,35.0,49.0,31.0,41.0,20.0,23.0,43.0,17.0,32.0,36.0,25.0,29.0,23.0,18.0,,33.0,16.0,27.0,,,25.0,29.0,27.0,25.0,29.0,20.0,25.0,23.0,22.0,11.0,28.0,18.0,40.0,45.0,38.0,31.0,29.0,33.0,25.0,24.0,24.0,31.0,27.0,16.0,22.0,27.0,34.0,46.0,31.0,,18.0,24.0,14.0,20.0,17.0,6.0,12.0,19.0,
2021-01-12 00:00:00,33.0,26.0,19.0,29.0,28.0,26.0,22.0,36.0,31.0,31.0,33.0,30.0,29.0,24.0,24.0,36.0,30.0,28.0,24.0,32.0,38.0,27.0,28.0,26.0,34.0,74.0,14.0,24.0,27.0,30.0,46.0,35.0,25.0,,42.0,24.0,32.0,,,19.0,15.0,17.0,14.0,17.0,24.0,26.0,24.0,22.0,17.0,30.0,17.0,25.0,,28.0,20.0,33.0,23.0,30.0,12.0,13.0,30.0,22.0,16.0,13.0,25.0,17.0,32.0,30.0,,22.0,26.0,14.0,17.0,16.0,8.0,13.0,15.0,
2021-01-13 00:00:00,54.0,48.0,32.0,49.0,46.0,47.0,31.0,63.0,51.0,52.0,54.0,53.0,54.0,46.0,40.0,60.0,55.0,48.0,41.0,53.0,65.0,48.0,43.0,45.0,54.0,69.0,17.0,42.0,45.0,43.0,60.0,47.0,23.0,,65.0,42.0,55.0,,,36.0,33.0,36.0,32.0,38.0,35.0,39.0,40.0,42.0,29.0,49.0,27.0,29.0,24.0,35.0,27.0,27.0,43.0,29.0,28.0,26.0,27.0,30.0,26.0,19.0,35.0,,34.0,39.0,,24.0,27.0,20.0,18.0,18.0,7.0,16.0,17.0,
2021-01-14 00:00:00,76.0,71.0,40.0,68.0,64.0,69.0,42.0,99.0,71.0,74.0,75.0,77.0,72.0,66.0,63.0,89.0,87.0,72.0,63.0,74.0,105.0,77.0,81.0,65.0,74.0,87.0,19.0,49.0,61.0,55.0,88.0,65.0,35.0,,109.0,46.0,43.0,,,52.0,50.0,56.0,50.0,56.0,49.0,53.0,55.0,59.0,50.0,57.0,30.0,43.0,38.0,68.0,49.0,37.0,56.0,40.0,31.0,30.0,35.0,37.0,29.0,34.0,46.0,,56.0,51.0,,33.0,32.0,21.0,21.0,18.0,6.0,18.0,26.0,
2021-01-15 00:00:00,83.0,83.0,56.0,79.0,71.0,74.0,49.0,112.0,79.0,81.0,85.0,93.0,84.0,86.0,73.0,114.0,98.0,76.0,59.0,89.0,110.0,78.0,83.0,75.0,78.0,82.0,45.0,65.0,60.0,72.0,81.0,68.0,40.0,,82.0,45.0,38.0,,,61.0,48.0,50.0,57.0,52.0,73.0,57.0,60.0,66.0,61.0,62.0,38.0,53.0,55.0,71.0,60.0,51.0,58.0,49.0,38.0,39.0,40.0,46.0,35.0,40.0,46.0,52.0,59.0,69.0,,33.0,31.0,23.0,26.0,21.0,6.0,20.0,30.0,
2021-01-16 00:00:00,67.0,66.0,,59.0,59.0,57.0,48.0,74.0,72.0,63.0,81.0,106.0,77.0,56.0,48.0,92.0,71.0,67.0,44.0,65.0,64.0,75.0,55.0,62.0,83.0,79.0,72.0,53.0,45.0,69.0,67.0,66.0,45.0,,72.0,41.0,32.0,,,58.0,39.0,42.0,51.0,40.0,44.0,50.0,54.0,85.0,53.0,78.0,45.0,45.0,45.0,61.0,57.0,44.0,51.0,66.0,42.0,45.0,32.0,48.0,30.0,38.0,46.0,62.0,72.0,80.0,,23.0,30.0,18.0,21.0,21.0,9.0,15.0,28.0,
2021-01-17 00:00:00,48.0,44.0,48.0,41.0,42.0,38.0,33.0,72.0,46.0,43.0,50.0,60.0,48.0,37.0,37.0,62.0,54.0,44.0,34.0,47.0,51.0,,48.0,48.0,66.0,72.0,69.0,57.0,35.0,49.0,39.0,49.0,44.0,,38.0,28.0,24.0,,,52.0,44.0,44.0,45.0,46.0,46.0,44.0,43.0,52.0,40.0,60.0,36.0,47.0,47.0,75.0,66.0,51.0,66.0,48.0,39.0,41.0,28.0,45.0,31.0,36.0,49.0,54.0,58.0,69.0,,22.0,24.0,19.0,22.0,23.0,9.0,17.0,26.0,
2021-01-18 00:00:00,34.0,29.0,32.0,30.0,29.0,27.0,25.0,33.0,30.0,31.0,32.0,35.0,32.0,27.0,26.0,41.0,36.0,29.0,23.0,35.0,37.0,28.0,36.0,31.0,33.0,54.0,51.0,33.0,28.0,34.0,43.0,38.0,32.0,,51.0,44.0,43.0,,,28.0,30.0,28.0,30.0,31.0,28.0,27.0,27.0,27.0,23.0,36.0,27.0,52.0,52.0,53.0,44.0,40.0,40.0,26.0,24.0,24.0,36.0,41.0,17.0,36.0,34.0,39.0,43.0,36.0,,27.0,33.0,21.0,27.0,23.0,22.0,21.0,22.0,
2021-01-19 00:00:00,55.0,45.0,50.0,47.0,43.0,44.0,34.0,59.0,48.0,51.0,54.0,54.0,50.0,44.0,40.0,57.0,52.0,50.0,39.0,53.0,71.0,49.0,44.0,42.0,42.0,65.0,63.0,46.0,43.0,40.0,49.0,46.0,38.0,,65.0,50.0,42.0,,,38.0,40.0,45.0,42.0,44.0,43.0,39.0,44.0,39.0,42.0,48.0,33.0,45.0,45.0,54.0,63.0,41.0,50.0,34.0,27.0,28.0,41.0,39.0,23.0,38.0,46.0,43.0,49.0,52.0,,25.0,26.0,23.0,27.0,24.0,16.0,20.0,25.0,
2021-01-20 00:00:00,74.0,59.0,60.0,59.0,51.0,59.0,45.0,94.0,61.0,69.0,71.0,78.0,70.0,66.0,61.0,78.0,76.0,62.0,51.0,76.0,98.0,68.0,64.0,57.0,53.0,73.0,54.0,47.0,45.0,55.0,67.0,66.0,42.0,,110.0,51.0,48.0,,,49.0,48.0,52.0,47.0,52.0,41.0,41.0,54.0,59.0,64.0,62.0,38.0,53.0,53.0,62.0,55.0,45.0,53.0,49.0,43.0,45.0,39.0,43.0,31.0,39.0,52.0,75.0,61.0,62.0,,28.0,38.0,17.0,24.0,22.0,14.0,17.0,19.0,
2021-01-21 00:00:00,80.0,67.0,57.0,68.0,57.0,62.0,56.0,100.0,70.0,76.0,74.0,82.0,77.0,71.0,69.0,96.0,93.0,68.0,51.0,79.0,116.0,70.0,64.0,71.0,73.0,89.0,63.0,55.0,59.0,67.0,69.0,65.0,43.0,,116.0,48.0,57.0,,,73.0,60.0,68.0,53.0,65.0,68.0,67.0,66.0,77.0,48.0,60.0,38.0,57.0,57.0,65.0,70.0,50.0,57.0,47.0,52.0,54.0,53.0,50.0,37.0,44.0,61.0,73.0,63.0,75.0,,37.0,33.0,29.0,36.0,24.0,11.0,16.0,27.0,
2021-01-22 00:00:00,102.0,88.0,70.0,75.0,77.0,79.0,63.0,131.0,89.0,101.0,83.0,92.0,100.0,89.0,90.0,114.0,106.0,81.0,59.0,89.0,104.0,80.0,75.0,75.0,101.0,82.0,68.0,52.0,75.0,70.0,76.0,67.0,46.0,,102.0,42.0,30.0,,,87.0,61.0,64.0,59.0,72.0,69.0,75.0,69.0,111.0,50.0,69.0,37.0,54.0,56.0,73.0,65.0,49.0,62.0,62.0,55.0,78.0,49.0,53.0,39.0,44.0,61.0,75.0,61.0,89.0,,30.0,31.0,34.0,28.0,27.0,11.0,26.0,38.0,
2021-01-23 00:00:00,73.0,63.0,,61.0,56.0,60.0,57.0,77.0,65.0,67.0,76.0,90.0,70.0,56.0,55.0,75.0,82.0,68.0,54.0,73.0,82.0,82.0,66.0,70.0,82.0,85.0,51.0,55.0,52.0,76.0,69.0,61.0,46.0,,69.0,36.0,34.0,,,75.0,49.0,42.0,48.0,51.0,57.0,70.0,61.0,113.0,45.0,68.0,38.0,55.0,58.0,79.0,68.0,58.0,60.0,52.0,54.0,81.0,47.0,54.0,38.0,40.0,64.0,65.0,63.0,81.0,,26.0,31.0,22.0,19.0,19.0,10.0,19.0,34.0,
2021-01-24 00:00:00,34.0,30.0,29.0,29.0,27.0,27.0,34.0,36.0,32.0,32.0,35.0,48.0,34.0,25.0,26.0,44.0,39.0,29.0,22.0,35.0,29.0,45.0,27.0,45.0,66.0,63.0,42.0,41.0,17.0,40.0,67.0,66.0,51.0,,85.0,47.0,53.0,,,37.0,29.0,27.0,40.0,28.0,30.0,43.0,27.0,54.0,39.0,59.0,22.0,56.0,58.0,66.0,66.0,63.0,72.0,46.0,39.0,61.0,43.0,51.0,37.0,40.0,63.0,73.0,72.0,68.0,,21.0,28.0,15.0,18.0,16.0,7.0,15.0,17.0,
2021-01-25 00:00:00,25.0,18.0,27.0,26.0,18.0,22.0,30.0,36.0,26.0,24.0,30.0,45.0,24.0,15.0,14.0,28.0,28.0,24.0,20.0,35.0,18.0,37.0,25.0,36.0,60.0,50.0,38.0,41.0,14.0,33.0,77.0,71.0,45.0,,99.0,62.0,63.0,,,35.0,18.0,18.0,21.0,18.0,21.0,38.0,22.0,43.0,32.0,51.0,15.0,53.0,40.0,84.0,56.0,59.0,71.0,45.0,39.0,54.0,38.0,56.0,37.0,44.0,57.0,77.0,70.0,64.0,,12.0,19.0,13.0,18.0,14.0,5.0,9.0,14.0,
2021-01-26 00:00:00,31.0,20.0,29.0,26.0,21.0,24.0,31.0,38.0,30.0,29.0,31.0,41.0,25.0,23.0,18.0,28.0,30.0,27.0,22.0,32.0,22.0,37.0,37.0,45.0,74.0,76.0,41.0,44.0,16.0,46.0,54.0,60.0,44.0,,88.0,37.0,25.0,,,30.0,15.0,17.0,24.0,20.0,21.0,42.0,26.0,46.0,48.0,48.0,19.0,49.0,43.0,76.0,61.0,56.0,60.0,54.0,51.0,65.0,37.0,49.0,33.0,52.0,60.0,81.0,59.0,69.0,,15.0,24.0,18.0,24.0,17.0,11.0,19.0,22.0,
2021-01-27 00:00:00,35.0,29.0,30.0,32.0,25.0,30.0,34.0,37.0,36.0,33.0,36.0,49.0,32.0,29.0,26.0,39.0,34.0,31.0,25.0,35.0,19.0,43.0,29.0,48.0,60.0,75.0,38.0,58.0,14.0,58.0,47.0,41.0,47.0,,60.0,33.0,16.0,,,31.0,22.0,22.0,32.0,27.0,28.0,34.0,32.0,47.0,49.0,52.0,24.0,56.0,47.0,76.0,55.0,61.0,68.0,43.0,53.0,70.0,44.0,49.0,36.0,56.0,63.0,78.0,62.0,72.0,,21.0,19.0,12.0,22.0,16.0,9.0,7.0,22.0,
2021-01-28 00:00:00,38.0,31.0,31.0,33.0,31.0,29.0,35.0,42.0,38.0,37.0,38.0,51.0,34.0,23.0,26.0,37.0,32.0,31.0,25.0,39.0,24.0,36.0,32.0,43.0,58.0,61.0,50.0,49.0,18.0,45.0,41.0,45.0,42.0,,49.0,17.0,13.0,,,38.0,22.0,19.0,29.0,23.0,26.0,28.0,26.0,50.0,35.0,42.0,25.0,49.0,43.0,74.0,71.0,70.0,69.0,57.0,56.0,69.0,36.0,50.0,,56.0,64.0,84.0,63.0,96.0,,13.0,20.0,14.0,17.0,15.0,3.0,10.0,20.0,
2021-01-29 00:00:00,44.0,36.0,38.0,40.0,35.0,35.0,39.0,39.0,42.0,41.0,42.0,49.0,41.0,33.0,31.0,49.0,44.0,38.0,30.0,43.0,37.0,47.0,41.0,33.0,34.0,54.0,53.0,44.0,24.0,32.0,35.0,27.0,26.0,,31.0,30.0,23.0,,,47.0,32.0,32.0,35.0,35.0,37.0,28.0,35.0,36.0,34.0,43.0,35.0,60.0,50.0,60.0,44.0,56.0,50.0,49.0,52.0,66.0,37.0,37.0,,49.0,50.0,66.0,60.0,46.0,,19.0,23.0,16.0,20.0,16.0,9.0,13.0,21.0,
2021-01-30 00:00:00,45.0,42.0,38.0,43.0,42.0,40.0,39.0,54.0,43.0,42.0,47.0,52.0,47.0,48.0,38.0,60.0,59.0,38.0,33.0,50.0,65.0,54.0,58.0,37.0,40.0,65.0,58.0,43.0,36.0,41.0,42.0,39.0,35.0,,48.0,36.0,27.0,,,62.0,44.0,51.0,41.0,49.0,51.0,48.0,61.0,54.0,50.0,53.0,58.0,48.0,38.0,44.0,47.0,48.0,43.0,40.0,43.0,48.0,35.0,36.0,25.0,38.0,43.0,51.0,46.0,65.0,,26.0,25.0,19.0,27.0,22.0,10.0,14.0,28.0,
2021-01-31 00:00:00,49.0,41.0,40.0,44.0,40.0,41.0,42.0,50.0,44.0,43.0,51.0,50.0,46.0,44.0,40.0,56.0,55.0,43.0,36.0,55.0,62.0,54.0,59.0,47.0,50.0,66.0,59.0,51.0,36.0,47.0,37.0,41.0,33.0,,48.0,25.0,11.0,,,59.0,54.0,53.0,50.0,55.0,50.0,37.0,51.0,55.0,49.0,68.0,61.0,40.0,29.0,62.0,48.0,58.0,50.0,39.0,36.0,46.0,22.0,37.0,,33.0,57.0,40.0,57.0,71.0,,31.0,30.0,21.0,27.0,22.0,12.0,18.0,25.0,
2021-02-01 00:00:00,73.0,64.0,50.0,55.0,48.0,58.0,52.0,78.0,60.0,68.0,71.0,74.0,62.0,64.0,53.0,80.0,65.0,65.0,51.0,71.0,83.0,64.0,72.0,59.0,58.0,64.0,61.0,56.0,45.0,58.0,35.0,41.0,30.0,,41.0,20.0,13.0,,,60.0,53.0,55.0,51.0,57.0,50.0,51.0,59.0,67.0,52.0,57.0,50.0,44.0,37.0,46.0,49.0,55.0,50.0,49.0,39.0,53.0,28.0,34.0,22.0,42.0,49.0,51.0,48.0,91.0,,19.0,24.0,16.0,21.0,18.0,6.0,14.0,24.0,
2021-02-02 00:00:00,62.0,47.0,46.0,53.0,52.0,53.0,46.0,67.0,60.0,57.0,61.0,69.0,60.0,54.0,53.0,71.0,59.0,57.0,43.0,79.0,64.0,60.0,62.0,53.0,63.0,43.0,60.0,56.0,46.0,55.0,33.0,30.0,36.0,,37.0,24.0,18.0,,,64.0,50.0,60.0,54.0,60.0,52.0,51.0,62.0,61.0,45.0,47.0,48.0,33.0,28.0,57.0,51.0,55.0,51.0,53.0,27.0,41.0,31.0,38.0,27.0,36.0,42.0,37.0,42.0,81.0,,22.0,25.0,17.0,21.0,18.0,10.0,15.0,21.0,
2021-02-03 00:00:00,63.0,58.0,48.0,54.0,54.0,47.0,48.0,68.0,62.0,59.0,58.0,66.0,64.0,55.0,52.0,86.0,68.0,51.0,41.0,60.0,57.0,54.0,56.0,48.0,57.0,44.0,65.0,57.0,43.0,46.0,32.0,38.0,34.0,,33.0,21.0,18.0,,,66.0,50.0,49.0,55.0,54.0,62.0,49.0,57.0,65.0,52.0,66.0,45.0,28.0,20.0,69.0,61.0,70.0,69.0,38.0,23.0,39.0,30.0,44.0,30.0,42.0,46.0,37.0,64.0,61.0,,25.0,30.0,19.0,21.0,19.0,12.0,20.0,27.0,
2021-02-04 00:00:00,62.0,49.0,44.0,46.0,46.0,45.0,45.0,49.0,54.0,49.0,56.0,64.0,56.0,45.0,47.0,73.0,60.0,52.0,45.0,53.0,56.0,61.0,58.0,57.0,42.0,40.0,65.0,54.0,36.0,49.0,33.0,34.0,30.0,,37.0,17.0,16.0,,,52.0,47.0,48.0,52.0,50.0,43.0,39.0,48.0,73.0,47.0,65.0,53.0,43.0,32.0,69.0,66.0,84.0,59.0,35.0,29.0,48.0,29.0,39.0,31.0,45.0,46.0,41.0,60.0,51.0,,21.0,26.0,14.0,17.0,16.0,13.0,13.0,24.0,
2021-02-05 00:00:00,58.0,47.0,43.0,51.0,45.0,49.0,44.0,60.0,49.0,52.0,56.0,61.0,54.0,49.0,44.0,62.0,56.0,52.0,42.0,58.0,79.0,55.0,58.0,45.0,39.0,34.0,61.0,46.0,44.0,46.0,34.0,32.0,32.0,,42.0,18.0,21.0,,,54.0,45.0,54.0,46.0,54.0,42.0,40.0,51.0,54.0,56.0,46.0,60.0,60.0,47.0,71.0,66.0,83.0,65.0,42.0,43.0,60.0,34.0,49.0,36.0,50.0,45.0,61.0,55.0,65.0,,18.0,22.0,13.0,20.0,16.0,9.0,10.0,19.0,
2021-02-06 00:00:00,60.0,42.0,39.0,43.0,39.0,42.0,40.0,70.0,44.0,50.0,53.0,52.0,48.0,50.0,41.0,57.0,54.0,46.0,43.0,66.0,81.0,55.0,59.0,54.0,50.0,43.0,60.0,53.0,40.0,52.0,37.0,38.0,27.0,,45.0,33.0,17.0,,,64.0,53.0,59.0,55.0,60.0,50.0,55.0,58.0,55.0,64.0,48.0,60.0,71.0,59.0,80.0,73.0,87.0,71.0,39.0,48.0,67.0,44.0,47.0,35.0,66.0,50.0,73.0,63.0,63.0,,15.0,19.0,15.0,20.0,17.0,7.0,11.0,19.0,
2021-02-07 00:00:00,58.0,52.0,43.0,53.0,47.0,52.0,46.0,61.0,59.0,55.0,59.0,78.0,58.0,48.0,44.0,68.0,66.0,56.0,49.0,64.0,55.0,65.0,55.0,57.0,59.0,50.0,66.0,67.0,39.0,57.0,44.0,37.0,39.0,,50.0,40.0,18.0,,,75.0,49.0,54.0,65.0,50.0,52.0,50.0,53.0,65.0,67.0,59.0,52.0,69.0,59.0,73.0,73.0,85.0,63.0,44.0,53.0,75.0,53.0,47.0,38.0,65.0,52.0,72.0,68.0,61.0,,19.0,21.0,14.0,18.0,16.0,5.0,11.0,22.0,
2021-02-08 00:00:00,31.0,26.0,28.0,32.0,26.0,27.0,32.0,46.0,33.0,31.0,34.0,49.0,30.0,22.0,23.0,32.0,31.0,29.0,24.0,32.0,24.0,42.0,29.0,45.0,71.0,43.0,37.0,58.0,18.0,44.0,46.0,50.0,42.0,,47.0,30.0,9.0,,,46.0,27.0,25.0,34.0,27.0,29.0,32.0,30.0,61.0,60.0,60.0,39.0,48.0,40.0,64.0,57.0,58.0,59.0,52.0,16.0,15.0,36.0,46.0,26.0,43.0,57.0,23.0,52.0,68.0,,17.0,24.0,13.0,21.0,15.0,3.0,9.0,19.0,
2021-02-09 00:00:00,40.0,27.0,,38.0,28.0,32.0,38.0,61.0,40.0,42.0,44.0,58.0,35.0,22.0,24.0,34.0,28.0,40.0,33.0,46.0,43.0,35.0,38.0,41.0,49.0,35.0,47.0,45.0,21.0,37.0,16.0,26.0,10.0,,11.0,23.0,7.0,,,23.0,12.0,14.0,15.0,14.0,16.0,17.0,17.0,52.0,21.0,40.0,16.0,18.0,9.0,6.0,5.0,4.0,10.0,27.0,7.0,9.0,21.0,13.0,8.0,11.0,8.0,5.0,49.0,21.0,,15.0,17.0,12.0,19.0,15.0,6.0,9.0,16.0,
2021-02-10 00:00:00,39.0,27.0,,32.0,24.0,26.0,28.0,52.0,39.0,40.0,39.0,56.0,35.0,22.0,25.0,44.0,31.0,27.0,22.0,30.0,53.0,23.0,23.0,18.0,22.0,11.0,33.0,16.0,19.0,20.0,19.0,18.0,12.0,,17.0,11.0,9.0,,,25.0,16.0,19.0,23.0,20.0,21.0,16.0,19.0,22.0,6.0,15.0,12.0,19.0,12.0,13.0,14.0,9.0,18.0,18.0,9.0,14.0,21.0,19.0,11.0,17.0,14.0,11.0,43.0,19.0,,14.0,20.0,14.0,14.0,14.0,4.0,10.0,17.0,
2021-02-11 00:00:00,34.0,29.0,39.0,31.0,27.0,23.0,25.0,53.0,33.0,33.0,35.0,47.0,38.0,30.0,27.0,51.0,38.0,28.0,23.0,44.0,62.0,33.0,44.0,27.0,31.0,22.0,44.0,33.0,23.0,34.0,30.0,30.0,17.0,,30.0,20.0,17.0,,,38.0,31.0,28.0,34.0,29.0,24.0,23.0,27.0,25.0,13.0,26.0,17.0,23.0,20.0,28.0,21.0,19.0,21.0,24.0,14.0,21.0,24.0,22.0,13.0,28.0,17.0,14.0,61.0,31.0,,12.0,20.0,13.0,14.0,13.0,3.0,9.0,16.0,
2021-02-12 00:00:00,43.0,37.0,42.0,36.0,34.0,27.0,26.0,60.0,40.0,40.0,37.0,48.0,43.0,39.0,35.0,60.0,43.0,31.0,26.0,45.0,53.0,39.0,37.0,35.0,44.0,38.0,52.0,29.0,23.0,36.0,37.0,38.0,29.0,,34.0,25.0,23.0,,,44.0,30.0,24.0,38.0,28.0,41.0,32.0,31.0,30.0,26.0,44.0,22.0,33.0,25.0,41.0,31.0,28.0,32.0,28.0,20.0,31.0,28.0,30.0,20.0,40.0,27.0,26.0,54.0,38.0,,15.0,19.0,12.0,16.0,14.0,4.0,10.0,11.0,
2021-02-13 00:00:00,34.0,30.0,46.0,37.0,30.0,31.0,29.0,41.0,39.0,34.0,43.0,59.0,35.0,26.0,24.0,44.0,40.0,36.0,37.0,35.0,26.0,48.0,32.0,42.0,60.0,49.0,47.0,44.0,16.0,43.0,38.0,41.0,40.0,,36.0,38.0,27.0,,,42.0,27.0,28.0,31.0,28.0,28.0,33.0,32.0,47.0,30.0,43.0,28.0,44.0,31.0,48.0,33.0,45.0,40.0,38.0,30.0,50.0,27.0,40.0,30.0,43.0,35.0,38.0,57.0,47.0,,18.0,21.0,16.0,21.0,16.0,3.0,13.0,20.0,
