Date,PM0.1,PM0.1-0.5,PM0.5-1.0,PM1.0-2.5,PM2.5-10,PM>10,PM1,PM2.5
2024-01-10 01:00:00,0.5668934240362581,1.7006802721089707,3.9682539682540026,3.6493764172335714,12.400793650793661,3.9328231292517,6.235827664399231,9.885204081632804
2024-01-11 01:00:00,0.5668934240362581,1.7006802721089707,3.9682539682540026,3.6493764172335714,12.400793650793661,3.9328231292517,6.235827664399231,9.885204081632804
2024-01-12 01:00:00,0.5668934240362581,1.7006802721089707,3.9682539682540026,3.6493764172335714,12.400793650793661,3.9328231292517,6.235827664399231,9.885204081632804
2024-01-13 01:00:00,0.5668934240362581,1.7006802721089707,3.9682539682540026,3.6493764172335714,12.400793650793661,3.9328231292517,6.235827664399231,9.885204081632804
2024-01-14 01:00:00,0.5668934240362581,1.7006802721089707,3.9682539682540026,3.6493764172335714,12.400793650793661,3.9328231292517,6.235827664399231,9.885204081632804
2024-01-15 01:00:00,0.5668934240362581,1.7006802721089707,3.9682539682540026,3.6493764172335714,12.400793650793661,3.9328231292517,6.235827664399231,9.885204081632804
2024-01-17 01:00:00,1.3020833333333304,2.4956597222217063,4.991319444444416,4.810474537037029,15.335648148148124,5.570023148148096,8.789062499999453,13.599537037036482
2024-01-18 01:00:00,1.3020833333333304,2.4956597222217063,4.991319444444416,4.810474537037029,15.335648148148124,5.570023148148096,8.789062499999453,13.599537037036482
2024-01-19 01:00:00,1.3020833333333304,2.4956597222217063,4.991319444444416,4.810474537037029,15.335648148148124,5.570023148148096,8.789062499999453,13.599537037036482
2024-01-20 01:00:00,1.3020833333333304,2.4956597222217063,4.991319444444416,4.810474537037029,15.335648148148124,5.570023148148096,8.789062499999453,13.599537037036482
2024-01-21 01:00:00,1.3020833333333304,2.4956597222217063,4.991319444444416,4.810474537037029,15.335648148148124,5.570023148148096,8.789062499999453,13.599537037036482
2024-01-22 01:00:00,1.3020833333333304,2.4956597222217063,4.991319444444416,4.810474537037029,15.335648148148124,5.570023148148096,8.789062499999453,13.599537037036482
2024-01-24 01:00:00,0.623787080676413,1.490158026060197,6.515109509287472,2.1139451067368986,12.059883559744978,3.7427224840587665,8.629054616024082,10.742999722760981
2024-01-25 01:00:00,0.623787080676413,1.490158026060197,6.515109509287472,2.1139451067368986,12.059883559744978,3.7427224840587665,8.629054616024082,10.742999722760981
