Date,PM0.1,PM0.1-0.5,PM0.5-1.0,PM1.0-2.5,PM2.5-10,PM>10,PM1,PM2.5
2023-06-13 01:00:00,2.4355751099937515,3.6533626649900826,3.8890634820867023,3.6533626649906275,15.988372093023328,3.378378378378377,9.978001257070536,13.631363922061164
2023-06-14 01:00:00,2.4355751099937515,3.6533626649900826,3.8890634820867023,3.6533626649906275,15.988372093023328,3.378378378378377,9.978001257070536,13.631363922061164
2023-06-15 01:00:00,2.4355751099937515,3.6533626649900826,3.8890634820867023,3.6533626649906275,15.988372093023328,3.378378378378377,9.978001257070536,13.631363922061164
2023-06-16 01:00:00,2.4355751099937515,3.6533626649900826,3.8890634820867023,3.6533626649906275,15.988372093023328,3.378378378378377,9.978001257070536,13.631363922061164
2023-06-17 01:00:00,2.4355751099937515,3.6533626649900826,3.8890634820867023,3.6533626649906275,15.988372093023328,3.378378378378377,9.978001257070536,13.631363922061164
2023-06-18 01:00:00,2.4355751099937515,3.6533626649900826,3.8890634820867023,3.6533626649906275,15.988372093023328,3.378378378378377,9.978001257070536,13.631363922061164
2023-06-21 01:00:00,2.206307870370368,3.4722222222224817,4.267939814814766,4.774305555555612,9.476273148148188,3.2190393518518587,9.946469907407614,14.720775462963227
2023-06-22 01:00:00,2.206307870370368,3.4722222222224817,4.267939814814766,4.774305555555612,9.476273148148188,3.2190393518518587,9.946469907407614,14.720775462963227
2023-06-23 01:00:00,2.206307870370368,3.4722222222224817,4.267939814814766,4.774305555555612,9.476273148148188,3.2190393518518587,9.946469907407614,14.720775462963227
2023-06-24 01:00:00,2.206307870370368,3.4722222222224817,4.267939814814766,4.774305555555612,9.476273148148188,3.2190393518518587,9.946469907407614,14.720775462963227
2023-06-25 01:00:00,2.206307870370368,3.4722222222224817,4.267939814814766,4.774305555555612,9.476273148148188,3.2190393518518587,9.946469907407614,14.720775462963227
2023-06-26 01:00:00,2.206307870370368,3.4722222222224817,4.267939814814766,4.774305555555612,9.476273148148188,3.2190393518518587,9.946469907407614,14.720775462963227
2023-07-06 01:00:00,1.9064124783362044,2.079722703639029,2.8885037550548844,2.426343154246042,4.823801270941586,2.0508376660890124,6.874638937030118,9.300982091276161
2023-07-07 01:00:00,1.9064124783362044,2.079722703639029,2.8885037550548844,2.426343154246042,4.823801270941586,2.0508376660890124,6.874638937030118,9.300982091276161
2023-07-08 01:00:00,1.9064124783362044,2.079722703639029,2.8885037550548844,2.426343154246042,4.823801270941586,2.0508376660890124,6.874638937030118,9.300982091276161
2023-07-09 01:00:00,1.9064124783362044,2.079722703639029,2.8885037550548844,2.426343154246042,4.823801270941586,2.0508376660890124,6.874638937030118,9.300982091276161
2023-07-10 01:00:00,1.9064124783362044,2.079722703639029,2.8885037550548844,2.426343154246042,4.823801270941586,2.0508376660890124,6.874638937030118,9.300982091276161
2023-07-11 01:00:00,1.9064124783362044,2.079722703639029,2.8885037550548844,2.426343154246042,4.823801270941586,2.0508376660890124,6.874638937030118,9.300982091276161
2023-07-22 01:00:00,0.9027777777778133,1.5624999999994424,2.013888888888879,3.333333333333294,9.618055555555536,2.7430555555556007,4.479166666666135,7.812499999999429
2023-07-23 01:00:00,0.9027777777778133,1.5624999999994424,2.013888888888879,3.333333333333294,9.618055555555536,2.7430555555556007,4.479166666666135,7.812499999999429
2023-07-24 01:00:00,0.9027777777778133,1.5624999999994424,2.013888888888879,3.333333333333294,9.618055555555536,2.7430555555556007,4.479166666666135,7.812499999999429
2023-07-25 01:00:00,0.9027777777778133,1.5624999999994424,2.013888888888879,3.333333333333294,9.618055555555536,2.7430555555556007,4.479166666666135,7.812499999999429
2023-07-26 01:00:00,0.9027777777778133,1.5624999999994424,2.013888888888879,3.333333333333294,9.618055555555536,2.7430555555556007,4.479166666666135,7.812499999999429
2023-07-27 01:00:00,0.9027777777778133,1.5624999999994424,2.013888888888879,3.333333333333294,9.618055555555536,2.7430555555556007,4.479166666666135,7.812499999999429
2023-07-27 01:00:00,0.6917542888765148,1.729385722191287,1.8331488655229757,3.147482014388469,10.237963475373512,2.455727725511954,4.254288876590778,7.401770890979247
2023-07-28 01:00:00,0.6917542888765148,1.729385722191287,1.8331488655229757,3.147482014388469,10.237963475373512,2.455727725511954,4.254288876590778,7.401770890979247
2023-07-29 01:00:00,0.6917542888765148,1.729385722191287,1.8331488655229757,3.147482014388469,10.237963475373512,2.455727725511954,4.254288876590778,7.401770890979247
2023-07-30 01:00:00,0.6917542888765148,1.729385722191287,1.8331488655229757,3.147482014388469,10.237963475373512,2.455727725511954,4.254288876590778,7.401770890979247
2023-07-31 01:00:00,0.6917542888765148,1.729385722191287,1.8331488655229757,3.147482014388469,10.237963475373512,2.455727725511954,4.254288876590778,7.401770890979247
2023-08-01 01:00:00,0.6917542888765148,1.729385722191287,1.8331488655229757,3.147482014388469,10.237963475373512,2.455727725511954,4.254288876590778,7.401770890979247
2023-08-01 01:00:00,1.21057,2.07526,2.62867,4.04676,9.44245,3.21666,5.9145,9.96126
2023-08-02 01:00:00,1.21057,2.07526,2.62867,4.04676,9.44245,3.21666,5.9145,9.96126
2023-08-03 01:00:00,1.21057,2.07526,2.62867,4.04676,9.44245,3.21666,5.9145,9.96126
2023-08-04 01:00:00,1.21057,2.07526,2.62867,4.04676,9.44245,3.21666,5.9145,9.96126
2023-08-05 01:00:00,1.21057,2.07526,2.62867,4.04676,9.44245,3.21666,5.9145,9.96126
2023-08-06 01:00:00,1.21057,2.07526,2.62867,4.04676,9.44245,3.21666,5.9145,9.96126
2023-08-09 01:00:00,1.10681,1.90232,2.14444,2.17903,5.46486,2.17903,5.15357,7.3326
2023-08-10 01:00:00,1.10681,1.90232,2.14444,2.17903,5.46486,2.17903,5.15357,7.3326
2023-08-11 01:00:00,1.10681,1.90232,2.14444,2.17903,5.46486,2.17903,5.15357,7.3326
2023-08-12 01:00:00,1.10681,1.90232,2.14444,2.17903,5.46486,2.17903,5.15357,7.3326
2023-08-13 01:00:00,1.10681,1.90232,2.14444,2.17903,5.46486,2.17903,5.15357,7.3326
2023-08-15 01:00:00,1.00304,1.90232,2.28279,2.66325,7.98976,2.17903,5.18815,7.8514
2023-08-16 01:00:00,1.00304,1.90232,2.28279,2.66325,7.98976,2.17903,5.18815,7.8514
2023-08-17 01:00:00,1.00304,1.90232,2.28279,2.66325,7.98976,2.17903,5.18815,7.8514
2023-08-18 01:00:00,1.00304,1.90232,2.28279,2.66325,7.98976,2.17903,5.18815,7.8514
2023-08-19 01:00:00,1.00304,1.90232,2.28279,2.66325,7.98976,2.17903,5.18815,7.8514
2023-08-20 01:00:00,1.00304,1.90232,2.28279,2.66325,7.98976,2.17903,5.18815,7.8514
2023-08-23 01:00:00,1.21057,2.10985,1.76397,2.04068,5.70697,1.6948,5.084389999999999,7.125069999999999
2023-08-24 01:00:00,1.21057,2.10985,1.76397,2.04068,5.70697,1.6948,5.084389999999999,7.125069999999999
2023-08-25 01:00:00,1.21057,2.10985,1.76397,2.04068,5.70697,1.6948,5.084389999999999,7.125069999999999
2023-08-26 01:00:00,1.21057,2.10985,1.76397,2.04068,5.70697,1.6948,5.084389999999999,7.125069999999999
2023-08-27 01:00:00,1.21057,2.10985,1.76397,2.04068,5.70697,1.6948,5.084389999999999,7.125069999999999
2023-08-28 01:00:00,1.21057,2.10985,1.76397,2.04068,5.70697,1.6948,5.084389999999999,7.125069999999999
2023-09-08 01:00:00,1.0069444444444877,3.0208333333330777,2.5694444444444122,2.0833333333332966,6.006944444444381,1.4583333333333461,6.597222222221978,8.680555555555275
